head_id,tail_id,type,description,source_relationship_type,book
三国演义_人物_刘备_0,三国演义_人物_鲁肃_0,合作,[{'40': '鲁肃修书向刘备求救，玄德与孔明商议'}],人物与人物,三国演义
三国演义_人物_吕翔_0,三国演义_人物_袁尚_0,上下级,[{'24': '吕翔是袁尚大将，与吕旷同愿为先锋。'}],人物与人物,三国演义
三国演义_人物_夏侯楙_0,三国演义_人物_曹睿_0,亲属,[{'68': '夏侯楙为魏国驸马，曹睿之婿。'}],人物与人物,三国演义
三国演义_人物_廖化_0,三国演义_人物_诸葛亮_0,上下级,[{'73': '孔明授廖化锦囊，令与姜维同去袭营。'}],人物与人物,三国演义
三国演义_人物_夏侯渊_0,三国演义_组织_曹操军_0,领导,[{'51': '夏侯渊为魏军统帅，屯守汉中。'}],人物与组织,三国演义
三国演义_人物_韩当_0,三国演义_组织_孙坚军_0,归属,[{'5': '韩当为孙坚军部将。'}],人物与组织,三国演义
三国演义_人物_刘禅_0,三国演义_地点_洛阳_0,居住,[{'87': '刘禅被迁至洛阳，赐宅居住。'}],人物与地点,三国演义
三国演义_人物_夏侯惇_0,三国演义_人物_诸葛亮_0,对立,[{'30': '诸葛亮在博望烧屯，使夏侯惇心惊胆裂'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_物品_双股剑_0,持有,"[{'1': '刘备命良匠打造双股剑，随身使用'}, {'4': '刘备掣双股剑助战。'}, {'7': '玄德掣双股剑麾兵大进'}, {'23': '玄德掣双股剑后随赵云杀出'}]",人物与物品,三国演义
三国演义_人物_庞德_0,三国演义_人物_马超_0,上下级,"[{'40': '庞德为马超帐前心腹校尉，屡立战功'}, {'41': '庞德是马超部将，随马超征战，并在危急时救马超突围。'}, {'46': '庞德是马超部将，随马超投奔张鲁'}, {'49': '庞德原随马超投张鲁，后马超西川，庞德卧病未行。'}]",人物与人物,三国演义
三国演义_人物_赵云_0,三国演义_物品_军令状_0,持有,[{'36': '赵云立军令状领三千军取桂阳'}],人物与物品,三国演义
三国演义_人物_丁廙_0,三国演义_人物_曹植_0,亲密,[{'56': '曹植与丁仪、丁廙酣饮，丁廙称赞曹植聪明冠世。'}],人物与人物,三国演义
三国演义_人物_兀突骨_0,三国演义_组织_藤甲军_0,领导,[{'65': '兀突骨为乌戈国主，统领藤甲军。'}],人物与组织,三国演义
三国演义_人物_庞德_0,三国演义_人物_曹操_0,上下级,"[{'49': '曹操用计擒获庞德，亲释其缚，庞德拜降，成为曹操部将。'}, {'52': '庞德战退魏延，保曹操前行'}, {'53': '曹操加庞德为征西都先锋，后疑心抚慰'}]",人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_人物_夏侯惇_0,对立,[{'20': '夏侯惇率军追赶关公，欲擒之见曹操'}],人物与人物,三国演义
三国演义_地点_三江_1,三国演义_地点_西城水_0,隶属,[{'65': '三江即为泸水、甘南水、西城水三水会合，西城水为其一。'}],地点与地点,三国演义
三国演义_地点_楼桑村_0,三国演义_地点_涿县_0,隶属,[{'1': '楼桑村是涿县下辖的村庄'}],地点与地点,三国演义
三国演义_人物_袁尚_0,三国演义_人物_袁绍_0,亲属,"[{'22': '袁尚是袁绍幼子，袁绍兵败渡河时幼子袁尚随行其后'}, {'23': '袁绍至爱袁尚，欲立为后嗣'}, {'24': '袁绍是袁尚之父，临终立袁尚为嗣。'}]",人物与人物,三国演义
三国演义_人物_霍峻_0,三国演义_地点_葭萌关_0,守护,"[{'44': '霍峻与孟达同守葭萌关'}, {'51': '霍峻守葭萌关，主张坚守。'}]",人物与地点,三国演义
三国演义_人物_吕范_0,三国演义_人物_孙策_0,上下级,[{'21': '吕范为孙策部下，建议令于吉祈雨以赎罪。'}],人物与人物,三国演义
三国演义_人物_荀彧_0,三国演义_人物_许昌_0,守护,[{'22': '曹操亲征官渡，留荀彧守许都（许昌）'}],人物与地点,三国演义
三国演义_人物_关羽_0,三国演义_人物_杨龄_0,对立,[{'36': '关羽不三合砍杀管军校尉杨龄'}],人物与人物,三国演义
三国演义_人物_司马望_0,三国演义_人物_石广元_0,亲密,[{'83': '司马望幼年游学荆南，与石广元为友讲论阵法'}],人物与人物,三国演义
三国演义_人物_刘琦_0,三国演义_人物_蔡夫人_0,对立,[{'28': '蔡夫人为继母不能容刘琦，刘琦性命旦夕'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_物品_红旗_1,持有,[{'48': '关羽船上红旗招展，原文‘一面红旗，风中招飐，显出一个大关字来’'}],人物与物品,三国演义
三国演义_人物_于禁_0,三国演义_人物_张飞_0,对立,[{'7': '张飞直取于禁，战数合'}],人物与人物,三国演义
三国演义_人物_张飞_0,三国演义_物品_红旗_2,持有,[{'51': '张飞以红旗为号令进兵。'}],人物与物品,三国演义
三国演义_人物_曹丕_0,三国演义_人物_曹彰_0,亲属,[{'56': '兄弟二人相抱大哭，曹彰交出兵权，曹丕令其回鄢陵自守。'}],人物与人物,三国演义
三国演义_人物_蹋顿_0,三国演义_组织_乌桓_0,领导,[{'25': '蹋顿为乌桓首领'}],人物与组织,三国演义
三国演义_人物_傅士仁_0,三国演义_人物_关羽_0,对立,[{'54': '傅士仁降东吴并招降糜芳，致使关公缺粮'}],人物与人物,三国演义
三国演义_人物_周瑜_0,三国演义_地点_东吴_0,归属,"[{'27': '周瑜为东吴大都督，总统水陆军马。'}, {'28': '周瑜为东吴都督，日于鄱阳湖教练水军'}, {'31': '周瑜是东吴大都督，统兵抗曹。'}, {'32': '周瑜为东吴大都督，统领东吴水军'}, {'33': '周瑜是东吴大都督，统率吴军'}, {'36': '周瑜是东吴大都督，赤壁鏖兵主要谋划者'}]",人物与组织,三国演义
三国演义_人物_娄子伯_0,三国演义_地点_终南山_0,居住,[{'41': '娄子伯隐居终南山，道号梦梅居士。'}],人物与地点,三国演义
三国演义_人物_刘琦_0,三国演义_人物_诸葛亮_0,亲密,[{'28': '刘琦向诸葛亮哭求避祸之策，孔明教其请守江夏'}],人物与人物,三国演义
三国演义_人物_王伉_0,三国演义_地点_永昌郡_0,守护,[{'66': '孔明留王伉与吕凯同守永昌四郡。'}],人物与地点,三国演义
三国演义_人物_汉献帝_0,三国演义_地点_许都_0,居住,[{'10': '献帝被迫迁都许都，居住于此。'}],人物与地点,三国演义
三国演义_人物_诸葛亮_0,三国演义_组织_刘备军_0,归属,[{'75': '孔明为蜀汉丞相，效忠蜀汉'}],人物与组织,三国演义
三国演义_人物_袁术_0,三国演义_人物_金尚_0,对立,[{'13': '袁术命金尚为太尉监运钱粮，尚不从，术杀之。'}],人物与人物,三国演义
三国演义_地点_京兆_0,三国演义_地点_长安_0,隶属,[{'41': '长安属京兆尹，夏侯渊与张既同守长安。'}],地点与地点,三国演义
三国演义_人物_华雄_0,三国演义_人物_潘凤_0,对立,[{'4': '潘凤出战华雄，被华雄斩了。'}],人物与人物,三国演义
三国演义_人物_吕布_0,三国演义_人物_田氏_0,对立,[{'8': '田氏见吕布败回，急令人拽起吊桥，投降曹操。'}],人物与人物,三国演义
三国演义_地点_中原_0,三国演义_地点_青州_0,隶属,[{'30': '青州为中原地区之一'}],地点与地点,三国演义
三国演义_人物_杨奉_0,三国演义_人物_董承_0,合作,[{'9': '董承与杨奉共同誓斩李傕、郭汜，合力救驾'}],人物与人物,三国演义
三国演义_人物_王双_1,三国演义_物品_千里征马宛马_0,持有,[{'71': '王双骑千里征马宛马，日行千里'}],人物与物品,三国演义
三国演义_人物_姜维_0,三国演义_人物_郭淮_0,对立,"[{'80': '姜维与郭淮交战于牛头山、洮水'}, {'81': '姜维虚拽弓弦接箭射死追兵郭淮'}]",人物与人物,三国演义
三国演义_人物_姜叙_0,三国演义_人物_姜叙母_0,亲属,[{'46': '姜叙母是姜叙之母，年八十二，激励姜叙起兵'}],人物与人物,三国演义
三国演义_人物_邓龙_0,三国演义_人物_黄祖_0,上下级,[{'27': '黄祖以邓龙为先锋，与陈就共同迎敌。'}],人物与人物,三国演义
三国演义_人物_姜维_0,三国演义_人物_诸葛亮_0,上下级,"[{'68': '诸葛亮设计收降姜维，执手相迎，欲传授平生之学，姜维下马拜降。'}, {'69': '孔明问姜维破铁车之法，姜维奉命出战诱敌'}, {'70': '诸葛亮令姜维作先锋，后与马岱断后。'}, {'71': '孔明用姜维之计，令其诈降曹真'}, {'72': '孔明令姜维取武都'}, {'73': '孔明授姜维锦囊，令与廖化分兵袭司马懿营寨。'}, {'76': '姜维为蜀汉先锋，随孔明出祁山。'}, {'77': '诸葛亮传授兵法及连弩之法给姜维，临终安排断后。'}, {'85': '姜维深得孔明传授，继承其志'}]",人物与人物,三国演义
三国演义_人物_孙坚_0,三国演义_地点_盱眙_0,居住,[{'2': '孙坚又除盱眙丞'}],人物与地点,三国演义
三国演义_人物_曹操_0,三国演义_人物_田畴_0,上下级,[{'25': '曹操封田畴为靖北将军、向导官'}],人物与人物,三国演义
三国演义_人物_孙綝_0,三国演义_地点_东吴_0,领导,[{'82': '孙綝辅政东吴，权柄皆归于綝，为人强暴。'}],人物与组织,三国演义
三国演义_人物_孙坚_0,三国演义_物品_花鬃马_0,持有,[{'4': '孙坚骑花鬃马。'}],人物与物品,三国演义
三国演义_地点_江夏_0,三国演义_组织_刘备军_0,驻扎,[{'31': '刘备孤身江夏，与东吴结盟抗曹。'}],组织与地点,三国演义
三国演义_人物_曹操_0,三国演义_人物_韩遂_0,上下级,[{'41': '韩遂投降曹操，曹操封其为西凉侯，韩遂成为曹操下属。'}],人物与人物,三国演义
三国演义_人物_张郃_0,三国演义_物品_枪_2,持有,[{'51': '张郃挺枪纵马与黄忠等交战。'}],人物与物品,三国演义
三国演义_人物_吴懿_0,三国演义_人物_诸葛亮_0,上下级,"[{'72': '孔明令吴懿与吴班同去'}, {'73': '孔明附耳分付吴懿等四将迎战诱敌。'}]",人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_物品_连环大钉_0,持有,[{'33': '曹操听从庞统计策，令军中铁匠连夜打造连环大钉锁船'}],人物与物品,三国演义
三国演义_人物_韩德_0,三国演义_人物_韩琼_0,亲属,[{'67': '韩琼为韩德三子，被赵云一箭射死'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_技能_八门遁甲_0,掌握,"[{'75': '司马懿称孔明善会八门遁甲'}, {'76': '孔明用遁甲之法制造阴云黑气，助劫寨。'}]",人物与技能,三国演义
三国演义_地点_金凤台_0,三国演义_地点_铜雀台_0,连通,"[{'25': '飞桥横空连接铜雀台与金凤台'}, {'38': '铜雀台右边金凤台，上横二桥相通'}]",地点与地点,三国演义
三国演义_地点_上邽_0,三国演义_地点_天水郡_0,隶属,[{'68': '上邽属天水郡，为粮草重地。'}],地点与地点,三国演义
三国演义_人物_严纲_0,三国演义_组织_公孙瓒军_0,归属,[{'5': '严纲为公孙瓒军先锋。'}],人物与组织,三国演义
三国演义_地点_摩天岭_0,三国演义_地点_阴平_0,隶属,[{'86': '摩天岭是阴平小路必经之险岭，邓艾裹毡滚下。'}],地点与地点,三国演义
三国演义_人物_诸葛亮_0,三国演义_人物_赵云_0,上下级,"[{'28': '诸葛亮令赵云为前部诈败诱敌，后追击曹军'}, {'34': '诸葛亮预先教赵云来接应，赵云射断徐盛船篷索护卫孔明。'}, {'35': '奉军师将令袭取南郡'}, {'37': '诸葛亮授意赵云依次拆锦囊执行计策。'}, {'38': '孔明唤赵云听计，安排其在荆州城上识破周瑜假途灭虢之计'}, {'45': '孔明拨一兵令赵云为先锋，溯江而上，会于雒城。'}, {'52': '诸葛亮令赵云领兵接应黄忠'}, {'63': '诸葛亮密计分付赵云，令其率军擒拿孟获'}, {'64': '孔明密授赵云计策，令其拦截孟获。'}, {'67': '诸葛亮差人令赵云进兵，后又遣张苞、关兴接应赵云'}, {'69': '孔明命赵云引一军埋伏，赵云一枪刺死朱赞'}, {'70': '诸葛亮令赵云与邓芝出箕谷为疑兵。'}, {'71': '孔明取金五十斤赠赵云，取绢一万匹赏其部卒，倍加钦敬'}]",人物与人物,三国演义
三国演义_人物_郑玄_0,三国演义_物品_书信_0,创造,[{'16': '郑玄应刘备请求，写书一封致袁绍'}],人物与物品,三国演义
三国演义_人物_诸葛诞_0,三国演义_物品_表文_2,持有,[{'82': '诸葛诞具表数司马昭之罪，使人申奏洛阳。'}],人物与物品,三国演义
三国演义_人物_孔融_0,三国演义_人物_曹操_0,上下级,[{'17': '孔融为曹操谋士，进谏免斩刘岱、王忠'}],人物与人物,三国演义
三国演义_人物_陈就_0,三国演义_人物_黄祖_0,上下级,[{'27': '黄祖以陈就为先锋，引艨艟截住沔口。'}],人物与人物,三国演义
三国演义_人物_韩遂_0,三国演义_人物_马超_0,亲属,[{'40': '韩遂与马腾结为兄弟，马超称韩遂为叔父'}],人物与人物,三国演义
三国演义_人物_袁绍_0,三国演义_人物_高览_0,对立,[{'22': '高览与张郃一同投降曹操，背叛袁绍'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_组织_刘备军_0,归属,"[{'48': '关羽为蜀汉大将，镇守荆州，原文‘云长自回荆州’'}, {'54': '关公为蜀汉大将，镇守荆州'}]",人物与组织,三国演义
三国演义_人物_诸葛亮_0,三国演义_人物_诸葛均_0,亲属,"[{'26': '诸葛亮之弟，一同躬耕于南阳。'}, {'27': '诸葛亮与诸葛均为同胞兄弟，诸葛均在家躬耕守庐。'}]",人物与人物,三国演义
三国演义_人物_张苞_0,三国演义_物品_丈八蛇矛_0,持有,"[{'57': '张苞手挺父所使丈八点钢矛。'}, {'58': '张苞挺丈八矛，一矛刺死夏恂'}, {'67': '张苞持丈八点钢矛，马项下挂人头'}]",人物与物品,三国演义
三国演义_人物_糜芳_0,三国演义_人物_阿斗_0,亲属,[{'58': '糜芳称阿斗太子是其外甥，有舅甥之亲'}],人物与人物,三国演义
三国演义_人物_臧霸_0,三国演义_地点_青徐_0,守护,[{'16': '曹操令吕布手下降将臧霸守把青、徐'}],人物与地点,三国演义
三国演义_人物_王方_0,三国演义_人物_马超_0,对立,[{'6': '马超一枪刺死王方。'}],人物与人物,三国演义
三国演义_人物_赵云_0,三国演义_地点_公安_0,守护,[{'42': '赵云镇守公安'}],人物与地点,三国演义
三国演义_人物_管亥_0,三国演义_组织_黄巾军_0,领导,[{'7': '管亥为黄巾贼党首领，率数万群寇围北海'}],人物与组织,三国演义
三国演义_人物_刘备_0,三国演义_人物_诸葛亮_0,上下级,"[{'27': '刘备三顾茅庐请诸葛亮出山，拜为军师，待之如师。'}, {'28': '刘备以师礼待诸葛亮，付剑印令其调度众将'}, {'29': '军师，刘备称孔明为师，事事请教。'}, {'30': '刘备三顾茅庐请诸葛亮出山，诸葛亮事刘豫州为军师'}, {'31': '诸葛亮是刘备的军师，刘备称其“孔明”，共谋抗曹。'}, {'32': '诸葛亮为刘备军师，刘备言听计从，孔明安排刘备开船等候'}, {'34': '诸葛亮为刘备军师，向刘备报告并安排伏兵，刘备称其神算。'}, {'35': '刘备以主公身份与诸葛亮议事，诸葛亮设计取南郡'}, {'37': '刘备是主公，诸葛亮是军师，为其出谋划策。'}, {'38': '刘备听从孔明计策，放声大哭以拒鲁肃索荆州'}, {'39': '诸葛亮为刘备军师中郎将，辅佐刘备'}, {'42': '诸葛亮为刘备军师，受命总守荆州'}, {'47': '诸葛亮为刘备军师，玄德称之主公。'}, {'48': '刘备为主公，诸葛亮为军师，原文‘孔明哭拜于地，曰望主公看亮之面’'}, {'49': '刘备请军师诸葛亮商议退曹之策，诸葛亮献计令孙权起兵袭合淝。'}, {'53': '刘备封诸葛亮为军师，总理军国重事'}, {'57': '刘备命丞相诸葛亮保太子守两川。'}, {'59': '刘备为蜀汉君主，诸葛亮为丞相，君臣关系，诸葛亮劝刘备往白帝城避之。'}, {'60': '刘备在永安宫托孤于诸葛亮，命其辅佐后主刘禅'}, {'71': ""先帝曾嘱孔明'马谡言过其实，不可大用'，孔明追思其言""}]",人物与人物,三国演义
三国演义_人物_田续_0,三国演义_人物_邓艾_0,上下级,[{'86': '田续是邓艾部将，因建议休养被邓艾怒斥。'}],人物与人物,三国演义
三国演义_人物_刘晔_0,三国演义_人物_杨暨_0,对立,[{'73': '杨暨揭发刘晔前后言辞不一，入奏魏主。'}],人物与人物,三国演义
三国演义_人物_刘璋_0,三国演义_人物_吴懿_0,亲属,[{'44': '吴懿是刘璋的舅氏，被派往雒城为将'}],人物与人物,三国演义
三国演义_人物_汉献帝_0,三国演义_物品_衣带诏_0,创造,[{'15': '献帝咬破指尖以血写密诏，暗令伏皇后缝于玉带内。'}],人物与物品,三国演义
三国演义_人物_周毖_0,三国演义_人物_董卓_0,对立,[{'4': '周毖谏阻迁都，被董卓斩首。'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_人物_曹操_0,合作,"[{'12': '曹操收留刘备，表为豫州牧，共攻吕布'}, {'13': '曹操会合刘备征袁术，令刘备屯兵小沛，结为兄弟，共图吕布。'}]",人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_组织_曹操军_0,领导,"[{'4': '曹操招募义兵，统领操军。'}, {'12': '曹操统领曹军征讨张绣'}, {'14': '曹操为曹军统帅'}, {'15': '曹操统领十万之众，为曹军统帅。'}, {'16': '曹操自引大军，总督曹仁等将领'}, {'17': '曹操统领曹军，起兵五路下徐州'}, {'20': '曹操为丞相，统领曹军'}, {'28': '曹操自统大军五十万，分五队南征'}, {'30': '曹操统帅百万曹军，上将千员'}, {'33': '曹操是曹军统帅，指挥水陆大军'}, {'34': '曹操为丞相，统领百万曹军南征。'}, {'36': '曹操引百万之众下江南，为曹军统帅'}, {'40': '曹操率曹军三十万下江南，后战西凉'}, {'48': '曹操为魏公，统领魏势力，原文‘议欲尊曹操为魏王’'}, {'49': '曹操统领曹军西征汉中，后救合淝。'}, {'52': '曹操统率曹军亲征汉中'}, {'53': '曹操为魏王，领导曹魏'}, {'54': '曹操为魏王，统领魏国'}, {'55': '曹操为魏王，统领魏国势力'}]",人物与组织,三国演义
三国演义_人物_诸葛亮_0,三国演义_物品_锦囊_3,创造,[{'78': '孔明临终遗下锦囊，内藏斩魏延之计'}],人物与物品,三国演义
三国演义_人物_关羽_0,三国演义_技能_显圣_0,掌握,[{'58': '关公显圣惊散潘璋魂魄，使关兴得以斩杀'}],人物与技能,三国演义
三国演义_人物_孟获_0,三国演义_人物_朵思大王_0,合作,[{'64': '孟获投秃龙洞，朵思大王献计利用四毒泉对付蜀军。'}],人物与人物,三国演义
三国演义_人物_姜维_0,三国演义_人物_诸葛绪_0,对立,[{'86': '姜维在剑关下杀败诸葛绪，诸葛绪大败而走。'}],人物与人物,三国演义
三国演义_组织_御林军_0,三国演义_组织_朝廷_0,隶属,[{'62': '御林军为皇帝禁卫，听从朝廷'}],组织与组织,三国演义
三国演义_人物_孙夫人_0,三国演义_人物_孙权_0,亲属,"[{'37': '孙权将妹妹许配给刘备，是兄妹关系。'}, {'38': '孙权以妹嫁刘备，孙夫人是孙权之妹'}, {'43': '孙夫人为孙权之妹，孙权用计骗其带阿斗回吴以换取荆州'}, {'59': '孙权是孙夫人之兄，孙夫人为孙权之妹。'}]",人物与人物,三国演义
三国演义_人物_乌桓触_0,三国演义_人物_曹操_0,上下级,[{'25': '乌桓触出城降操，被加为镇北将军'}],人物与人物,三国演义
三国演义_人物_贾华_0,三国演义_物品_方天画戟_1,持有,[{'36': '贾华使方天画戟与宋谦共同护卫孙权'}],人物与物品,三国演义
三国演义_人物_严纲_0,三国演义_人物_麴义_0,对立,[{'5': '麴义斩公孙瓒先锋严纲于马下。'}],人物与人物,三国演义
三国演义_人物_赵昂_0,三国演义_人物_马超_0,对立,[{'46': '赵昂起兵讨马超，其子赵月被马超斩杀'}],人物与人物,三国演义
三国演义_人物_周瑜_0,三国演义_地点_柴桑郡_0,守护,[{'37': '周瑜屯兵柴桑郡，拦截刘备夫妇。'}],人物与地点,三国演义
三国演义_人物_王濬_0,三国演义_物品_大筏_0,创造,[{'88': '王濬造大筏数十方，上缚草人，以破铁锥'}],人物与物品,三国演义
三国演义_人物_刘禅_0,三国演义_人物_司马昭_0,上下级,[{'87': '司马昭封刘禅为安乐公，刘禅拜谢。'}],人物与人物,三国演义
三国演义_人物_司马昭_0,三国演义_人物_曹髦_0,对立,[{'84': '司马昭逼曹髦封晋公、加九锡，见《潜龙诗》大怒，终弑君。'}],人物与人物,三国演义
三国演义_人物_孟获_0,三国演义_地点_泸水_0,守护,[{'63': '孟获率蛮兵据泸水之险，深沟高垒以拒蜀兵'}],人物与地点,三国演义
三国演义_人物_曹操_0,三国演义_组织_汉室_0,对抗,"[{'16': '檄文指曹操孤弱汉室，残害忠良'}, {'27': '曹操挟天子以令诸侯，徐母称之为‘欺君罔上之贼’。'}]",人物与组织,三国演义
三国演义_人物_姜维_0,三国演义_地点_天水郡_0,出身,[{'67': '姜维乃天水冀人'}],人物与地点,三国演义
三国演义_人物_徐氏_0,三国演义_技能_卜易_0,掌握,[{'27': '徐氏极善卜《易》，曾卜一卦大凶，劝孙翊勿出会客。'}],人物与技能,三国演义
三国演义_人物_刘禅_0,三国演义_人物_宦官_0,亲密,[{'74': '后主听信宦官谗言，下诏召回诸葛亮。'}],人物与人物,三国演义
三国演义_组织_燕_0,三国演义_组织_曹操军_0,对抗,[{'78': '公孙渊兴兵入寇，摇动北方'}],组织与组织,三国演义
三国演义_人物_孙翊_0,三国演义_人物_戴员_0,对立,[{'27': '戴员与妫览共谋杀孙翊，后被徐氏设计杀死。'}],人物与人物,三国演义
三国演义_人物_董卓_0,三国演义_地点_长安_0,居住,[{'5': '董卓在长安专权，出入僭天子仪仗。'}],人物与地点,三国演义
三国演义_人物_泠苞_0,三国演义_地点_益州_0,归属,[{'44': '泠苞为刘璋部将'}],人物与组织,三国演义
三国演义_人物_姜维_0,三国演义_人物_郤正_0,上下级,"[{'81': '姜维遣郤正为使入羌结好羌王'}, {'85': '郤正献策沓中屯田以避祸，姜维从之'}]",人物与人物,三国演义
三国演义_人物_董卓_0,三国演义_人物_袁绍_0,对立,[{'3': '袁绍在筵上反对董卓废立，拔剑相向，后奔冀州。'}],人物与人物,三国演义
三国演义_人物_裴元绍_0,三国演义_组织_黄巾军_0,归属,[{'20': '裴元绍自称天公将军张角部将'}],人物与组织,三国演义
三国演义_人物_袁尚_0,三国演义_人物_阴夔_0,上下级,[{'24': '阴夔是豫州刺史，奉袁尚命至曹操营请降。'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_人物_邹靖_0,上下级,[{'1': '邹靖为校尉，统领刘备等义兵破敌'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_物品_徐州牌印_0,持有,[{'8': '刘备权领徐州事，接受徐州牌印。'}],人物与物品,三国演义
三国演义_人物_吕布_0,三国演义_人物_魏续_0,上下级,"[{'12': '魏续为吕布部将'}, {'14': '魏续为吕布部将，保护妻小，后与侯成合谋献门'}]",人物与人物,三国演义
三国演义_人物_庞统_0,三国演义_技能_天文_0,掌握,[{'45': '庞统占天文，见太白临于雒城，以为已应凶兆。'}],人物与技能,三国演义
三国演义_人物_张郃_0,三国演义_人物_高览_0,合作,[{'22': '张郃与高览一同投降曹操，并共同请为先锋，引兵劫袁绍寨'}],人物与人物,三国演义
三国演义_人物_庞统_0,三国演义_人物_张飞_0,合作,[{'39': '张飞巡视耒阳县时，先欲擒庞统，后观其断案之才大惊，下席谢罪并极力举荐于刘备'}],人物与人物,三国演义
三国演义_人物_何进_0,三国演义_人物_十常侍_0,对抗,"[{'2': '何进欲尽诛宦官，与十常侍为敌'}, {'3': '十常侍设伏于嘉德门斩杀何进。；何进欲诛十常侍，反被张让等设伏杀害。'}]",人物与组织,三国演义
三国演义_人物_吕布_0,三国演义_人物_张飞_0,对立,"[{'4': '张飞与吕布大战五十余合，后关羽、刘备加入围攻。'}, {'9': '张飞屡次怒喝要与吕布斗三百合'}, {'10': '吕布率军攻入徐州，张飞醉不能敌，杀出东门。'}, {'12': '张飞夺马，与吕布大战百余合'}]",人物与人物,三国演义
三国演义_人物_郭淮_0,三国演义_地点_陇西_0,守护,[{'75': '郭淮守陇西诸郡'}],人物与地点,三国演义
三国演义_人物_刘备_0,三国演义_人物_庞统_0,上下级,"[{'39': '刘备拜庞统为副军师中郎将，与孔明共赞方略'}, {'42': '庞统为刘备军师，随行取西川'}, {'43': '庞统为刘备谋士，曾劝刘备席间杀刘璋，并教魏延舞剑'}, {'44': '庞统为刘备军师，献上中下三计'}, {'45': '刘备以庞统为军师，听其计策，并将白马换给庞统。'}]",人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_人物_孙夫人_0,亲属,"[{'37': '刘备与孙夫人正式成亲，结为夫妻。'}, {'38': '刘备与孙夫人是夫妻，车马仆从停于山顶'}, {'59': '孙夫人是刘备之妻，闻讹传先主死而投江。'}]",人物与人物,三国演义
三国演义_地点_涪城_0,三国演义_地点_绵竹_0,相邻,[{'86': '涪城与绵竹相邻，邓艾与诸葛瞻战于绵竹。'}],地点与地点,三国演义
三国演义_人物_曹操_0,三国演义_地点_黎阳_0,守护,[{'16': '曹操自引大军二十万进黎阳，拒袁绍'}],人物与地点,三国演义
三国演义_人物_袁绍_0,三国演义_人物_郑玄_0,合作,[{'16': '郑玄写信给袁绍请求救助刘备，袁绍重其命而相助'}],人物与人物,三国演义
三国演义_人物_孙策_0,三国演义_人物_陆逊_0,亲属,[{'50': '陆逊为孙策女婿。'}],人物与人物,三国演义
三国演义_人物_张鲁_0,三国演义_组织_米贼_0,领导,[{'41': '张鲁在汉中自号师君，创立米贼组织。'}],人物与组织,三国演义
三国演义_人物_关羽_0,三国演义_人物_曹仁_0,对立,[{'54': '关公围樊城，曹仁被困城中'}],人物与人物,三国演义
三国演义_人物_李严_0,三国演义_人物_李丰_1,亲属,[{'75': '李严之子李丰，被孔明用为长史'}],人物与人物,三国演义
三国演义_人物_孙綝_0,三国演义_人物_桓彝_0,对立,[{'83': '桓彝大骂孙綝，孙綝拔剑斩之'}],人物与人物,三国演义
三国演义_人物_张让_0,三国演义_人物_灵帝_0,上下级,[{'1': '灵帝尊信张让，呼为阿父，张让得宠'}],人物与人物,三国演义
三国演义_地点_葛陂_0,三国演义_组织_黄巾军_0,驻扎,[{'8': '何仪引数百骑奔走葛陂，被许褚截住。'}],组织与地点,三国演义
三国演义_人物_司马懿_0,三国演义_人物_蒋济_0,上下级,[{'80': '司马懿令太尉蒋济一同写表并采纳其谋'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_物品_红旗_4,持有,[{'73': '孔明在山上把红旗一招，关兴引兵杀出。'}],人物与物品,三国演义
三国演义_人物_张卫_0,三国演义_人物_许褚_0,对立,[{'49': '许褚在巴中与张卫交锋，将其斩于马下。'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_技能_袖占一课_0,掌握,[{'36': '诸葛亮在马上袖占一课，算出长沙已得、主得大将'}],人物与技能,三国演义
三国演义_地点_金雁桥_0,三国演义_地点_雒城_0,连通,[{'46': '金雁桥在雒城东门外，是通往雒城的桥梁'}],地点与地点,三国演义
三国演义_组织_张绣军_0,三国演义_组织_曹操军_0,对抗,[{'12': '曹操征张绣，两军交战'}],组织与组织,三国演义
三国演义_人物_山神_0,三国演义_人物_马援_0,上下级,[{'64': '山神自称奉伏波将军马援之命，指引孔明解毒之法。'}],人物与人物,三国演义
三国演义_人物_吕布_0,三国演义_人物_曹性_0,上下级,[{'8': '曹性与郝萌一起杀出。'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_人物_马超_0,上下级,[{'56': '马超为蜀将，巡视军捉获彭羕使者，禀报汉中王。'}],人物与人物,三国演义
三国演义_人物_孙恩_0,三国演义_人物_孙綝_0,亲属,[{'83': '孙綝令其弟孙恩分屯诸营'}],人物与人物,三国演义
