id,type,description,book
三国演义_地点_鱼腹浦_0,地点,"实体名：鱼腹浦
实体描述：
- 诸葛亮布八阵图之处，陆逊在此误入石阵，被黄承彦引出。",三国演义
三国演义_地点_鲁国曲阜_0,地点,"实体名：鲁国曲阜
实体描述：
- 孔融的籍贯。",三国演义
三国演义_地点_鲁阳_0,地点,"实体名：鲁阳
实体描述：
- 许都近鲁阳，便于转运粮食。",三国演义
三国演义_地点_鲍家庄_0,地点,"实体名：鲍家庄
实体描述：
- 庄子，关索逃难养病之处。",三国演义
三国演义_地点_鸟道_0,地点,"实体名：鸟道
实体描述：
- 太白岭上的险峻小路。",三国演义
三国演义_地点_鹄鸣山_0,地点,"实体名：鹄鸣山
实体描述：
- 山名，在西川，张陵在此造作道书。",三国演义
三国演义_地点_鹊尾坡_0,地点,"实体名：鹊尾坡
实体描述：
- 新野城外三十里处，糜芳、刘封屯兵于此，用青红旗为疑兵。",三国演义
三国演义_地点_鹦鹉洲_0,地点,"实体名：鹦鹉洲
实体描述：
- 祢衡葬身处，位于江边，后人作诗叹之。",三国演义
三国演义_地点_麦城_0,地点,"实体名：麦城
实体描述：
- 关公败走后的屯兵小城，被吴兵围困。
- 关羽退守的孤城，北有险峻小路可通西川。王甫、周仓死守此城，后属东吴。",三国演义
三国演义_地点_麴山_0,地点,"实体名：麴山
实体描述：
- 山名，姜维令句安、李歆筑二城于此，被魏兵围困。",三国演义
三国演义_地点_黄县_0,地点,"实体名：黄县
实体描述：
- 太史慈的籍贯县名。",三国演义
三国演义_地点_黄州_0,地点,"实体名：黄州
实体描述：
- 太史慈直奔之地，断曹操接应之兵。",三国演义
三国演义_地点_黄州界首_0,地点,"实体名：黄州界首
实体描述：
- 周瑜追击刘备时到达的地点，关羽在此率军杀出。",三国演义
三国演义_地点_黄河_0,地点,"实体名：黄河
实体描述：
- 献帝步行到黄河岸边，乘小舟渡河。
- 大军泛黄河而角其前，阻河为固。
- 河流。文丑渡黄河追杀曹军，河北军大半落水。",三国演义
三国演义_地点_黄河之原_0,地点,"实体名：黄河之原
实体描述：
- 陶谦葬处。",三国演义
三国演义_地点_黄河渡口_0,地点,"实体名：黄河渡口
实体描述：
- 渡口，秦琪据守，关公在此斩秦琪渡河。
- 袁绍败后渡河之处，曹操在此为沮授建坟安葬，题墓“忠烈沮君之墓”。",三国演义
三国演义_地点_黎阳_0,地点,"实体名：黎阳
实体描述：
- 吕布欲移兵之处。
- 袁绍提兵屯黎阳，起兵三十万望黎阳进发。曹操自引兵至黎阳，两军隔八十里相持。
- 地名。袁绍大军进发至黎阳，东郡太守刘延告急。
- 曹操扬言派兵攻取之地，断袁兵归路，袁绍急派辛明救之。
- 曹操与袁氏交战的军事要地，袁谭败退后据守于此，后曹军屯兵。",三国演义
三国演义_地点_黎阳北岸_0,地点,"实体名：黎阳北岸
实体描述：
- 袁绍败逃后与蒋义渠会合之处。",三国演义
三国演义_地点_黑泉_0,地点,"实体名：黑泉
实体描述：
- 秃龙洞西北路上的毒泉之一，其水微清，人若溅之在身则手足皆黑而死。",三国演义
三国演义_地点_黑龙江_0,地点,"实体名：黑龙江
实体描述：
- 王瓘被蜀兵攻击后投江而死之处。",三国演义
三国演义_地点_龙湫水口_0,地点,"实体名：龙湫水口
实体描述：
- 吕蒙把守之处，甘宁来降。",三国演义
三国演义_技能_三官手书_0,技能,"实体名：三官手书
实体描述：
- 张鲁教派的祈祷法术，书写病人姓名及服罪之意，作三通文书分别上奏天、地、水官。",三国演义
三国演义_技能_书符念咒_0,技能,"实体名：书符念咒
实体描述：
- 张角徒弟们云游四方皆能书符念咒。",三国演义
三国演义_技能_人遁_0,技能,"实体名：人遁
实体描述：
- 遁甲天书下卷，能云游四海，藏形变身，飞剑掷刀，取人首级。",三国演义
三国演义_技能_以逸待劳_0,技能,"实体名：以逸待劳
别名：以逸待劳
实体描述：
- 法正定计，黄忠守半山，待曹兵倦怠后下山击之，以逸待劳。
- 孔明所用战术，令众军出城待魏兵到急攻之。",三国演义
三国演义_技能_伪游云梦之计_0,技能,"实体名：伪游云梦之计
实体描述：
- 曹真建议效仿汉高祖伪游云梦擒韩信之计，御驾幸安邑，趁司马懿来迎时擒之。",三国演义
三国演义_技能_假途灭虢之计_0,技能,"实体名：假途灭虢之计
实体描述：
- 周瑜所用计策，虚名取西川，实欲取荆州，被孔明识破。",三国演义
三国演义_技能_八卦阵_0,技能,"实体名：八卦阵
别名：八阵，八阵之法，八阵图
实体描述：
- 诸葛亮所布石阵，按遁甲休、生、伤、杜、景、死、惊、开八门，变化无穷，可比十万精兵。
- 孔明习学的阵法，每日操练人马，尽皆精熟，欲取中原。
- 诸葛亮所布之阵，按休、生、伤、杜、景、死、惊、开八门，司马懿识阵却未能破。
- 诸葛亮所创阵法，按天、地、风、云、鸟、蛇、龙、虎之形分布，有三百六十五种变化。姜维和邓艾、司马望均能布此阵。
- 诸葛亮所创阵法，蜀兵列成八阵迎敌，魏军见之惊骇。",三国演义
三国演义_技能_八门遁甲_0,技能,"实体名：八门遁甲
别名：六丁六甲之法，遁甲之法
实体描述：
- 孔明善会的法术，能驱六丁六甲之神，司马懿提及。
- 孔明使用的法术，能驱六丁六甲、改变天象，本回中用于制造阴云黑气以助劫寨。
- 诸葛亮善用的法术，司马懿疑其以此诈死诱敌。",三国演义
三国演义_技能_八门金锁阵_0,技能,"实体名：八门金锁阵
实体描述：
- 曹仁所摆阵法，按休、生、伤、杜、景、死、惊、开八门布阵。单福指出其中间欠主持，教赵云从生门入、景门出可破阵。",三国演义
三国演义_技能_六丁六甲之神_0,技能,"实体名：六丁六甲之神
实体描述：
- 八门遁甲所驱神将，司马懿认为孔明能驱使之。",三国演义
三国演义_技能_减兵添灶之法_0,技能,"实体名：减兵添灶之法
别名：添兵减灶之法，虞诩之法
实体描述：
- 孙膑所用兵法，孔明反用为增灶添兵之法，迷惑司马懿使其不敢追。；虞诩曾用的增灶法，孔明效仿以瞒过司马懿。
- 孔明退兵时所用计策，减少兵力增加灶台以迷惑敌军。",三国演义
三国演义_技能_击鼓降神_0,技能,"实体名：击鼓降神
实体描述：
- 女巫在军中击鼓召唤神明的一种法术。",三国演义
三国演义_技能_刮骨疗毒_0,技能,"实体名：刮骨疗毒
实体描述：
- 华佗为关羽治疗箭伤的医术，刮去骨上之毒，关羽谈笑自若。",三国演义
三国演义_技能_十面埋伏_0,技能,"实体名：十面埋伏
实体描述：
- 程昱所献计策，退军河上，伏兵十队，诱袁绍追击而胜之。",三国演义
三国演义_技能_卜易_0,技能,"实体名：卜易
实体描述：
- 徐氏极善卜《易》，曾卜一卦大凶，劝孙翊勿出会客。",三国演义
三国演义_技能_反客为主_0,技能,"实体名：反客为主
实体描述：
- 法正献计，黄忠步步为营，诱夏侯渊出战而擒之，即反客为主之法。",三国演义
三国演义_技能_反间之计_0,技能,"实体名：反间之计
实体描述：
- 顾雍所献计策，令曹、刘相攻，东吴乘隙而图之。",三国演义
三国演义_技能_反间之计_1,技能,"实体名：反间之计
实体描述：
- 马谡所献计策，密遣人往洛阳、邺郡布散流言，作司马懿告示天下榜文，使曹睿心疑而杀司马懿。",三国演义
三国演义_技能_反间计_0,技能,"实体名：反间计
实体描述：
- 贾诩献给曹操的计谋，通过伪造书信离间韩遂与马超。",三国演义
三国演义_技能_反间计_1,技能,"实体名：反间计
别名：反间之计
实体描述：
- 邓艾派党均入蜀贿赂黄皓，布散流言说姜维将投魏，使后主召回姜维。
- 邓艾所用计谋，使后主召回姜维，姜维称此计。",三国演义
三国演义_技能_反间计_2,技能,"实体名：反间计
实体描述：
- 杨彪所献计策，利用郭汜之妻的嫉妒离间李傕、郭汜。",三国演义
三国演义_技能_呼风唤雨_0,技能,"实体名：呼风唤雨
实体描述：
- 张角得《太平要术》后习得的能力，能呼风唤雨。",三国演义
三国演义_技能_呼风唤雨_2,技能,"实体名：呼风唤雨
实体描述：
- 木鹿大王深通的法术，能召唤狂风大雨，并驱赶虎豹豺狼等猛兽。",三国演义
三国演义_技能_地遁_0,技能,"实体名：地遁
实体描述：
- 遁甲天书中卷，能穿山透石。",三国演义
三国演义_技能_天文_0,技能,"实体名：天文
实体描述：
- 观测天象的技能。庞统占天文，见太白临于雒城。",三国演义
三国演义_技能_天遁_0,技能,"实体名：天遁
实体描述：
- 遁甲天书上卷，能腾云跨风，飞升太虚。",三国演义
三国演义_技能_太乙数_0,技能,"实体名：太乙数
实体描述：
- 一种占卜术数。诸葛亮夜算太乙数，庞统亦算太乙数，用以预测吉凶。",三国演义
三国演义_技能_奇门遁甲天书_0,技能,"实体名：奇门遁甲天书
别名：呼风唤雨，祭风
实体描述：
- 诸葛亮从异人处所得天书，可呼风唤雨，用于借东南风。；诸葛亮凭借天书施展的法术，能召唤风雨。；诸葛亮在七星坛上举行的仪式，借三日三夜东南大风，助周瑜火攻。",三国演义
三国演义_技能_妖术_0,技能,"实体名：妖术
实体描述：
- 张角所用妖术，卢植因角用妖术未能即胜。",三国演义
三国演义_技能_妖法_0,技能,"实体名：妖法
实体描述：
- 张宝使用的法术，能作起风雷大作、黑气漫天、飞砂走石，召唤纸人草马等，被猪羊狗血等秽物破解。",三国演义
三国演义_技能_将计就计_0,技能,"实体名：将计就计
实体描述：
- 姜维识破王瓘诈降后采用的策略，改换书信日期埋伏邓艾。",三国演义
三国演义_技能_左道妖邪之术_0,技能,"实体名：左道妖邪之术
实体描述：
- 李傕喜好旁门左道的法术，常使女巫击鼓降神。",三国演义
三国演义_技能_彭越挠楚之法_0,技能,"实体名：彭越挠楚之法
实体描述：
- 战术，李傕等商议效此法，鸣金进兵、擂鼓收兵，抄击吕布后方。",三国演义
三国演义_技能_拖刀背砍计_0,技能,"实体名：拖刀背砍计
实体描述：
- 曹洪使用的刀法技巧，诈败后转身一踅，砍中何曼，再复一刀杀死。",三国演义
三国演义_技能_拖刀计_0,技能,"实体名：拖刀计
实体描述：
- 关羽欲用来战胜黄忠的刀法计谋，背砍赢之。
- 夏侯渊所用的刀法计策，佯败后回身斩杀了杨任。
- 庞德使用的刀法技巧，虚作拖刀势，实则偷拽雕弓放冷箭。",三国演义
三国演义_技能_显圣_0,技能,"实体名：显圣
别名：附体
实体描述：
- 关羽死后英魂显灵，于玉泉山显圣护民，并附体吕蒙，骂孙权。；关羽英魂附于吕蒙之身，使其厉声大骂孙权，七窍流血而死。
- 关羽死后显现神迹，如文中关公显圣惊散潘璋魂魄，以及神鸦显圣。",三国演义
三国演义_技能_步罡踏斗_0,技能,"实体名：步罡踏斗
别名：步罡
实体描述：
- 一种法术步法，孔明仗剑步罡祷祝。
- 诸葛亮祈禳时披发仗剑，踏罡步斗以压镇将星。",三国演义
三国演义_技能_武侯之法_0,技能,"实体名：武侯之法
实体描述：
- 诸葛亮（武侯）的兵法，姜维深得此法。",三国演义
三国演义_技能_水淹七军_0,技能,"实体名：水淹七军
实体描述：
- 关羽的计策，利用秋雨连绵、襄江泛涨，堰住水口放水淹没了于禁七军，擒于禁、斩庞德。
- 关羽在襄樊之战中利用大水淹没曹操七军的战术，关兴曾向刘备报此捷报。",三国演义
三国演义_技能_混元一气阵_0,技能,"实体名：混元一气阵
实体描述：
- 司马懿所布之阵，被孔明识破。",三国演义
三国演义_技能_渔阳三挝_0,技能,"实体名：渔阳三挝
实体描述：
- 鼓曲名，祢衡击鼓时演奏此曲，音节殊妙，渊渊有金石声，使坐客慷慨流涕。",三国演义
三国演义_技能_火攻_0,技能,"实体名：火攻
实体描述：
- 皇甫嵩与朱儁计议，因贼依草结营，当用火攻之，遂纵火破敌。",三国演义
三国演义_技能_火攻_1,技能,"实体名：火攻
实体描述：
- 周瑜与孔明共同定下的破曹计策，以火攻曹操水寨。黄盖也建议用火攻。",三国演义
三国演义_技能_火攻_2,技能,"实体名：火攻
实体描述：
- 战术，徐盛用火攻，预灌鱼油于芦苇，顺风火着，绝住龙舟，大败魏兵。",三国演义
三国演义_技能_疑兵计_0,技能,"实体名：疑兵计
实体描述：
- 诸葛亮所用，派赵云带鼓角伏于土山，夜放号炮擂鼓，使曹兵彻夜不安，又放火烧山、塞断小路。",三国演义
三国演义_技能_疑兵计_1,技能,"实体名：疑兵计
实体描述：
- 计谋，魏延用疑兵计杀退南蛮孟获。",三国演义
三国演义_技能_破竹之势_0,技能,"实体名：破竹之势
实体描述：
- 杜预形容晋军兵威大振，如破竹般迎刃而解的态势，非功法但作为计策或比喻，根据分类技能包含“传承、秘术”等，此处视为军事策略表述，仍提取为技能。",三国演义
三国演义_技能_祈禳之法_0,技能,"实体名：祈禳之法
实体描述：
- 诸葛亮所谙法术，设灯祈禳北斗以求延寿，需七日主灯不灭。",三国演义
三国演义_技能_祈雨_0,技能,"实体名：祈雨
实体描述：
- 于吉施展的法术，在烈日中自缚，祈得三尺甘霖，雷电齐发。",三国演义
三国演义_技能_符水_0,技能,"实体名：符水
实体描述：
- 于吉普施之物，能救人万病。",三国演义
三国演义_技能_符水_1,技能,"实体名：符水
实体描述：
- 张角散施符水，为人治病。",三国演义
三国演义_技能_缓兵之计_0,技能,"实体名：缓兵之计
实体描述：
- 孔明所用计策，渐退汉中，张郃认为应早追，司马懿怀疑有计。",三国演义
三国演义_技能_缩地之法_0,技能,"实体名：缩地之法
实体描述：
- 六甲天书内法术，可使车行缓慢而追之不上，司马懿误认孔明所用。",三国演义
三国演义_技能_美人计_0,技能,"实体名：美人计
实体描述：
- 周瑜所设之计，以孙权之妹为饵，诱刘备入吴幽囚以换荆州，结果弄假成真，反赔了夫人。",三国演义
三国演义_技能_背水阵_0,技能,"实体名：背水阵
实体描述：
- 战术，徐晃引军渡汉水列阵，效仿韩信背水为阵，致之死地而后生。",三国演义
三国演义_技能_苦肉计_0,技能,"实体名：苦肉计
实体描述：
- 周瑜毒打黄盖，使黄盖诈降曹操的计策。黄盖主动提出，阚泽识破。",三国演义
三国演义_技能_草船借箭_0,技能,"实体名：草船借箭
实体描述：
- 孔明利用大雾，用草船逼近曹营受箭，取得十万余枝箭的计策。",三国演义
三国演义_技能_袖占一课_0,技能,"实体名：袖占一课
实体描述：
- 诸葛亮在马上用袖中占卜之法预测吉凶，算出长沙已得、主得大将。",三国演义
三国演义_技能_诈降计_0,技能,"实体名：诈降计
实体描述：
- 黄盖令阚泽献诈降书，以及蔡中、蔡和诈降东吴的计策。",三国演义
三国演义_技能_辕门射戟_0,技能,"实体名：辕门射戟
别名：辕门射赖
实体描述：
- 吕布的射箭绝技。在辕门外一百五十步处，一箭射中画戟小枝，迫使袁术军与刘备军罢兵。后人有诗赞曰：“温侯神射世间稀”。
- 吕布曾经施展的箭术，救刘备之事。本篇中刘备提及“辕门射赖之恩”。",三国演义
三国演义_技能_连弩之法_0,技能,"实体名：连弩之法
实体描述：
- 诸葛亮发明的连弩制作和使用方法，矢长八寸，一弩十发。
- 武侯诸葛亮临终所遗弩箭技法，一弩发十矢，暗伏连弩百余张，两边齐发，威力巨大。姜维在阳平关用此技击退司马师。",三国演义
三国演义_技能_连环策_0,技能,"实体名：连环策
别名：连环计，铁索连舟
实体描述：
- 庞统所献计策，用铁环连锁曹军船只，使火攻时一船着火余船难逃。
- 庞统所献计策，用铁索将战船连锁，使北军不晕船，但给火攻带来便利。
- 庞统在赤壁之战时献上的计策，即连环计，使曹操自钉战船，成第一功。鲁肃向孙权提及。",三国演义
三国演义_技能_连环计_1,技能,"实体名：连环计
实体描述：
- 王允所设计谋，先将貂蝉许嫁吕布，后献与董卓，使父子反颜，令吕布杀董卓。",三国演义
三国演义_技能_造木牛流马之法_0,技能,"实体名：造木牛流马之法
实体描述：
- 孔明发明的机关制造技术，包含木牛和流马的详细尺寸、结构及驱动方法，可制成自动运输工具。",三国演义
三国演义_技能_锦囊计_0,技能,"实体名：锦囊计
实体描述：
- 诸葛亮临终所授计策，藏于锦囊之中，嘱咐杨仪在对阵魏延时开拆，内令马岱出其不意斩杀魏延。又称遗计、密计。",三国演义
三国演义_技能_长蛇卷地阵_0,技能,"实体名：长蛇卷地阵
实体描述：
- 姜维从八阵变化出的阵法，将邓艾困在垓心，需从其头（西北）击破。",三国演义
三国演义_技能_驱虎豹之法_0,技能,"实体名：驱虎豹之法
实体描述：
- 南蛮驱赶猛兽作战的方法，孔明事先知晓并用木刻彩画巨兽破之。",三国演义
三国演义_技能_鬼幽之相_0,技能,"实体名：鬼幽之相
实体描述：
- 管辂所言的相术征兆，指何晏魂不守宅、血不华色、容若槁木，为将死之相。",三国演义
三国演义_技能_鬼躁之相_0,技能,"实体名：鬼躁之相
实体描述：
- 管辂所言的相术征兆，指邓飏行步筋不束骨、脉不制肉，为将死之相。",三国演义
三国演义_物品_一合酥_0,物品,"实体名：一合酥
实体描述：
- 塞北送酥一盒，曹操写“一合酥”于盒上，杨修与众分食，解为“一人一口酥”。",三国演义
三国演义_物品_一块肉_0,物品,"实体名：一块肉
实体描述：
- 襄平北市地陷涌出的怪肉，周围数尺，具头面眼耳口鼻，无手足，刀箭不能伤。",三国演义
三国演义_物品_七宝刀_0,物品,"实体名：七宝刀
实体描述：
- 王允所有之宝刀，长尺余，七宝嵌饰，极其锋利。曹操借以行刺董卓。",三国演义
三国演义_物品_七星宝剑_0,物品,"实体名：七星宝剑
实体描述：
- 诸葛亮草庐壁间所挂宝剑，七星装饰。",三国演义
三国演义_物品_七星皂旙_0,物品,"实体名：七星皂旙
实体描述：
- 黑色七星旗，由推车使者或关兴执掌，用于妆饰成天神模样。",三国演义
三国演义_物品_七盏大灯_0,物品,"实体名：七盏大灯
实体描述：
- 诸葛亮祈禳时布于地上的七盏大灯，外布四十九盏小灯。",三国演义
三国演义_物品_丈八蛇矛_0,物品,"实体名：丈八蛇矛
别名：丈八点钢矛，丈八矛，矛，蛇矛
实体描述：
- 张飞打造的兵器，又名丈八蛇矛。
- 张飞所用兵器。
- 张飞所用兵器，酒醉后绰此矛出战吕布。
- 张飞所用武器，张飞持此矛欲搠关公，后亦持之。
- 张飞所用长矛，形如蛇，张飞手绰蛇矛，立马于桥上。
- 张飞的兵器，长一丈八尺。
- 张飞所用武器，挺矛跃马直取张郃。
- 张飞所用兵器，后张苞使用此矛。
- 张苞所用长矛，一矛刺死夏恂。
- 张苞使用的兵器，马项下挂一颗人头。",三国演义
三国演义_物品_丈八长标_0,物品,"实体名：丈八长标
实体描述：
- 祝融夫人使用的长兵器。",三国演义
三国演义_物品_三叉束发紫金冠_0,物品,"实体名：三叉束发紫金冠
实体描述：
- 吕布所戴头冠。",三国演义
三国演义_物品_三尖两刃刀_0,物品,"实体名：三尖两刃刀
实体描述：
- 晏明所用兵器，被赵云不三合刺死。",三国演义
三国演义_物品_三尖刀_0,物品,"实体名：三尖刀
实体描述：
- 纪灵所用兵器，重五十斤。",三国演义
三国演义_物品_丞相文凭_0,物品,"实体名：丞相文凭
实体描述：
- 曹操颁发的通行凭证，关公因行期匆忙未讨得，多次被守将索要。",三国演义
三国演义_物品_两枝戟_0,物品,"实体名：两枝戟
实体描述：
- 甘宁在宴会上所持兵器，与凌统舞剑相斗。",三国演义
三国演义_物品_两石铁胎弓_0,物品,"实体名：两石铁胎弓
实体描述：
- 王双所用硬弓，可开两石。",三国演义
三国演义_物品_义字白旗_0,物品,"实体名：义字白旗
实体描述：
- 濮阳城上插的白旗，大书“义”字，作为内应暗号。",三国演义
三国演义_物品_义状_0,物品,"实体名：义状
实体描述：
- 董承与众盟友签署的白绢盟书，各舍三族以报汉君，上书七人姓名（董承、王子服、种辑、吴硕、吴子兰、马腾、刘备）。
- 董承等人签名的盟书，记录共诛曹操的誓约，被曹操从董承卧房搜出。",三国演义
三国演义_物品_乌头之药_0,物品,"实体名：乌头之药
实体描述：
- 箭上所涂毒药，已入关公之骨。",三国演义
三国演义_物品_乌牛白马_0,物品,"实体名：乌牛白马
实体描述：
- 桃园结义时备下的祭礼，用于祭告天地。",三国演义
三国演义_物品_九锡_0,物品,"实体名：九锡
实体描述：
- 帝王对权臣的九种礼器，包括车马、衣服、乐悬、朱户、纳陛、虎贲、鈇钺、弓矢、秬鬯圭瓒。董昭请加曹操九锡，荀彧反对。",三国演义
三国演义_物品_九锡_1,物品,"实体名：九锡
实体描述：
- 曹丕赐予孙权的封赏之物，加九锡封吴王。",三国演义
三国演义_物品_九锡_2,物品,"实体名：九锡
实体描述：
- 帝王赐给功臣的九种礼器，魏主曹芳封司马懿为丞相加九锡，懿固辞不受。",三国演义
三国演义_物品_九锡_3,物品,"实体名：九锡
实体描述：
- 天子赐给大臣的九种礼器，群臣奏请加司马昭九锡。",三国演义
三国演义_物品_书_0,物品,"实体名：书
实体描述：
- 袁术给吕布的书，吕布令人赍书迎玄德等。",三国演义
三国演义_物品_书_1,物品,"实体名：书
实体描述：
- 荀彧写给曹操的书信，报知刘备攻许昌。",三国演义
三国演义_物品_书_2,物品,"实体名：书
实体描述：
- 书信，包括杨秋下书、曹操回书、曹操写给韩遂的书信等。",三国演义
三国演义_物品_书_3,物品,"实体名：书
实体描述：
- 诸葛亮写给曹真的书信，内容为羞辱曹真，致其气死。",三国演义
三国演义_物品_书信_0,物品,"实体名：书信
实体描述：
- 郑玄写给袁绍的书信，请求袁绍起兵助刘备。袁绍因重郑尚书之命而决定相助。",三国演义
三国演义_物品_书信_1,物品,"实体名：书信
实体描述：
- 袁谭修书付辛毗呈送曹操，审荣将献门之书射下城来。",三国演义
三国演义_物品_书信_2,物品,"实体名：书信
实体描述：
- 往来信件，蒋干偷看帐内文书，内有一封上写“蔡瑁张允谨封”的假信，后携信回报曹操。",三国演义
三国演义_物品_书信_3,物品,"实体名：书信
实体描述：
- 包括鲁肃求救书、刘备给马超的书信、曹操给韩遂的劝降信等。",三国演义
三国演义_物品_书信_4,物品,"实体名：书信
实体描述：
- 包括诸葛亮写给刘备的书信，以及刘备写给诸葛亮的书信。关平赍书至荆州。",三国演义
三国演义_物品_书信_5,物品,"实体名：书信
实体描述：
- 诸葛亮写给关羽的书信，劝阻其入川与马超比试。",三国演义
三国演义_物品_书信_6,物品,"实体名：书信
实体描述：
- 曹操与孙权、陆逊与关公、关公与吕蒙等往来的信件。",三国演义
三国演义_物品_书信_7,物品,"实体名：书信
实体描述：
- 姜维遣心腹送密书给曹真，周鲂密表陈七事等。",三国演义
三国演义_物品_二十只船_0,物品,"实体名：二十只船
实体描述：
- 鲁肃借给孔明的轻快船，每船军士三十人，用青布为幔，束草千余个。",三国演义
三国演义_物品_云梯_0,物品,"实体名：云梯
实体描述：
- 曹操攻城时使用的器械，用以窥望城中。",三国演义
三国演义_物品_云梯_1,物品,"实体名：云梯
实体描述：
- 曹操攻打南郑时三面竖立的攻城器械。",三国演义
三国演义_物品_云梯_2,物品,"实体名：云梯
实体描述：
- 孔明攻城器械，一乘上可立十数人，被郝昭火箭烧毁。",三国演义
三国演义_物品_云梯_3,物品,"实体名：云梯
实体描述：
- 魏军攻城器械，用于攻打襄平。",三国演义
三国演义_物品_云梯炮架_0,物品,"实体名：云梯炮架
实体描述：
- 钟会攻打剑阁所用的攻城器械。",三国演义
三国演义_物品_五方旗帜_0,物品,"实体名：五方旗帜
实体描述：
- 青、黄、赤、白、黑五色旗帜，姜维令哨马每出换一番衣甲旗号以迷惑魏兵。",三国演义
三国演义_物品_五色棒_0,物品,"实体名：五色棒
实体描述：
- 曹操任洛阳北部尉时设于县之四门，有犯禁者责之。",三国演义
三国演义_物品_令字旗_0,物品,"实体名：令字旗
实体描述：
- 探马所打旗帜，报四路军马杀到。
- 马超用以传令退军。",三国演义
三国演义_物品_令字旗_1,物品,"实体名：令字旗
实体描述：
- 马超用以传令退军。",三国演义
三国演义_物品_伏完书_0,物品,"实体名：伏完书
实体描述：
- 伏完回复伏后的书信，欲结连孙、刘为外应，被曹操搜出。",三国演义
三国演义_物品_传国玉玺_0,物品,"实体名：传国玉玺
别名：传国玺，玉玺
实体描述：
- 皇帝玺印，董卓乱后宫中不见。
- 又称玉玺。方圆四寸，上镌五龙交纽，傍缺一角以黄金镶之，有篆文八字“受命于天，既寿永昌”。由卞和得玉，秦始皇琢为玺，历经汉朝。孙坚于洛阳建章殿井中得一妇人尸首，项下锦囊内得此玺。
- 孙策亡父遗下，质当给袁术借兵，袁术得之欲称帝。
- 孙策质押给袁术的玉玺，袁术用以称帝的依据。
- 传国玉玺。袁术曾得之，死后被徐璆夺得献于曹操。又称传国玺。
- 天子之宝，曹洪索要，祖弼拒之，后华歆赍捧诏玺，献帝亲捧玉玺奉曹丕。
- 皇帝印玺，曹奂亲捧传国玺禅位给司马炎。",三国演义
三国演义_物品_佩刀_0,物品,"实体名：佩刀
实体描述：
- 曹操所佩之刀，用于割断长髯以避追兵。",三国演义
三国演义_物品_佩剑_0,物品,"实体名：佩剑
实体描述：
- 孙策所佩之剑，在刺杀中剑刃忽坠，后多次用以掷击于吉鬼魂。",三国演义
三国演义_物品_佩剑_1,物品,"实体名：佩剑
实体描述：
- 周瑜所佩之剑，解付太史慈作监酒。",三国演义
三国演义_物品_倚天剑_0,物品,"实体名：倚天剑
实体描述：
- 曹操宝剑之一，曹操自佩之。",三国演义
三国演义_物品_先锋印_0,物品,"实体名：先锋印
实体描述：
- 刘备赐予先锋的印信，张苞与关兴争夺。",三国演义
三国演义_物品_先锋印_1,物品,"实体名：先锋印
实体描述：
- 先锋之印，钟会授予许仪。",三国演义
三国演义_物品_免死旗_0,物品,"实体名：免死旗
实体描述：
- 刘备立的旗帜，用以保护投降的川兵，不许杀害。",三国演义
三国演义_物品_兜鍪_0,物品,"实体名：兜鍪
实体描述：
- 孙策头上的头盔，被太史慈掣去，后太史慈挑于阵前。",三国演义
三国演义_物品_兜鍪_1,物品,"实体名：兜鍪
实体描述：
- 袁绍的头盔，被其扑地以示死战决心。",三国演义
三国演义_物品_六十斤大刀_0,物品,"实体名：六十斤大刀
实体描述：
- 王双所用大刀，重六十斤。",三国演义
三国演义_物品_六国相印_0,物品,"实体名：六国相印
实体描述：
- 苏秦所佩之印，象征其佩六国相印。",三国演义
三国演义_物品_六甲天书_0,物品,"实体名：六甲天书
实体描述：
- 天书，内载缩地之法，司马懿认为孔明能驱六丁六甲之神。",三国演义
三国演义_物品_六韬_0,物品,"实体名：六韬
实体描述：
- 古代兵书，诗中有“虎帐谈兵按六韬”之句。",三国演义
三国演义_物品_兵甲_0,物品,"实体名：兵甲
实体描述：
- 孙权若降则按兵束甲，指甲胄兵器。",三国演义
三国演义_物品_兵符_0,物品,"实体名：兵符
实体描述：
- 调兵遣将的凭证。诸葛亮从陈矫处得兵符，星夜诈调荆州、襄阳守军，使张飞、关羽袭取二城。",三国演义
三国演义_物品_兵符_1,物品,"实体名：兵符
实体描述：
- 杨仪所持调兵令牌，费祎持之令魏延断后。",三国演义
三国演义_物品_兵符将印_0,物品,"实体名：兵符将印
实体描述：
- 筑坛时陈列的兵符将印，用于盟主登坛。",三国演义
三国演义_物品_兽面吞头连环铠_0,物品,"实体名：兽面吞头连环铠
实体描述：
- 吕布所穿铠甲。",三国演义
三国演义_物品_军令状_0,物品,"实体名：军令状
实体描述：
- 赵云、张飞所立保证完成任务的文书。",三国演义
三国演义_物品_军令状_1,物品,"实体名：军令状
实体描述：
- 杨任向张鲁所立，若不胜曹操甘当军令。",三国演义
三国演义_物品_军令状_2,物品,"实体名：军令状
实体描述：
- 马谡所立文书，保证守街亭不失误，否则斩全家。",三国演义
三国演义_物品_军器_0,物品,"实体名：军器
实体描述：
- 牛渚邸阁所收，包括各种军用器械。",三国演义
三国演义_物品_军器_1,物品,"实体名：军器
实体描述：
- 军械武器，袁绍计划缮置军器。",三国演义
三国演义_物品_军器_2,物品,"实体名：军器
实体描述：
- 兵器装备，寨中丢下军器鞍马无数，孟达搬运入关。",三国演义
