head_id,tail_id,type,description,source_relationship_type,book
西游记_地点_东极妙岩宫_0,西游记_地点_青华长乐界_0,隶属,[{'90': '东极妙岩宫位于青华长乐界'}],地点与地点,西游记
西游记_人物_四值功曹_0,西游记_组织_护教诸神_0,归属,[{'30': '功曹是护教诸神之一，在半空中护佑唐僧。'}],人物与组织,西游记
西游记_人物_国丈_0,西游记_人物_孙悟空_0,对立,"[{'78': '行者识破国丈是妖邪，国丈欲取唐僧心肝，行者暗中对抗并准备除妖。'}, {'79': '孙悟空识破国丈为妖精，与之大战，从半空杀到洞中，最终由寿星收服。'}]",人物与人物,西游记
西游记_人物_先锋小妖_0,西游记_人物_南山大王_0,上下级,[{'85': '老妖采纳先锋小妖的计策，并封其为前部先锋'}],人物与人物,西游记
西游记_地点_獬豸洞_0,西游记_地点_麒麟山_0,隶属,"[{'69': '獬豸洞位于麒麟山'}, {'70': '獬豸洞位于麒麟山中'}, {'71': '獬豸洞位于麒麟山中，是赛太岁的洞府。'}]",地点与地点,西游记
西游记_人物_观世音菩萨_0,西游记_人物_善财龙女_0,上下级,[{'58': '龙女是观音菩萨身边的龙女，随菩萨降莲台出门。'}],人物与人物,西游记
西游记_人物_木叉行者_0,西游记_物品_红葫芦_0,持有,[{'22': '惠岸捧定葫芦。'}],人物与物品,西游记
西游记_人物_牛魔王_0,西游记_人物_铁扇公主_0,亲属,"[{'59': '牛魔王与铁扇公主是夫妻，樵夫称铁扇公主为“大力牛魔王妻”。'}, {'60': '牛魔王是铁扇公主的丈夫，因玉面公主久不回顾。'}, {'61': '牛魔王与罗刹女是夫妻'}]",人物与人物,西游记
西游记_人物_青毛狮子怪_0,西游记_物品_钢刀_2,持有,"[{'75': '青毛狮子怪使用钢刀与孙大圣对战。'}, {'76': '老魔使用钢刀砍劈。'}, {'77': '狮王使用钢刀，锋利无情'}]",人物与物品,西游记
西游记_人物_二王子_0,西游记_人物_孙悟空_0,上下级,[{'90': '孙大圣收二王子为徒，传授武艺'}],人物与人物,西游记
西游记_人物_三王子_0,西游记_物品_乌油黑棒子_0,持有,[{'88': '三王子使用乌油黑棒子作为兵器。'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_物品_舍利子玲珑内丹_0,持有,[{'31': '孙悟空从奎木狼口中骗取并吸入舍利子玲珑内丹。'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_人物_钦法国国王_0,对立,[{'84': '孙悟空为保护唐僧潜入皇宫剃光国王头发'}],人物与人物,西游记
西游记_人物_井龙王_0,西游记_物品_定颜珠_1,持有,[{'38': '井龙王用定颜珠定住乌鸡国王尸首，使其三年不坏，并告知猪八戒'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_组织_十殿阎王_0,对抗,[{'3': '孙悟空大闹幽冥界，强销生死簿，十代冥王不敢相近。'}],人物与组织,西游记
西游记_地点_海心里_0,西游记_地点_西洋大海_0,隶属,[{'92': '海心里是西洋大海深处。'}],地点与地点,西游记
西游记_人物_倚海龙_0,西游记_地点_莲花洞_0,居住,[{'34': '倚海龙是莲花洞的常随小妖，住在洞中。'}],人物与地点,西游记
西游记_人物_羊力大仙_0,西游记_地点_小茅山_0,出身,[{'46': '羊力在小茅山学来大开剥法术，包括冷龙护体等旁门左道'}],人物与地点,西游记
西游记_人物_六丁六甲_0,西游记_人物_唐三藏_0,合作,[{'29': '六丁六甲暗中保护唐僧，助八戒沙僧战斗'}],人物与人物,西游记
西游记_人物_金池长老_0,西游记_地点_观音院_0,居住,[{'17': '金池长老是观音院的老和尚，长期住持该院。'}],人物与地点,西游记
西游记_人物_孙悟空_0,西游记_人物_玉皇大帝_0,上下级,"[{'4': '玉帝封孙悟空为弼马温，后改封为齐天大圣，有官无禄。'}, {'87': '孙悟空向玉帝请旨降雨，玉帝因善念传旨，玉帝为天庭主宰。'}, {'92': '孙悟空向玉帝奏请降妖，玉帝下旨派四木禽星相助。'}]",人物与人物,西游记
西游记_人物_唐太宗_0,西游记_人物_泾河龙王_0,对立,"[{'10': '泾河龙王因唐太宗许诺救而未救，被魏征梦斩，后提血淋首级向太宗索命。'}, {'29': '唐天子失救泾河老龙，导致老龙被斩'}]",人物与人物,西游记
西游记_人物_快如风_0,西游记_人物_红孩儿_0,上下级,[{'41': '快如风是红孩儿手下的六健将之一，听命于红孩儿。'}],人物与人物,西游记
西游记_人物_先锋小妖_0,西游记_人物_狮驼岭大王_0,上下级,[{'85': '先锋小妖曾在狮驼岭狮驼洞跟随狮驼岭大王，后逃来此处'}],人物与人物,西游记
西游记_人物_摩昂_0,西游记_物品_铁钩子_0,持有,[{'92': '摩昂用铁钩子穿犀牛鼻。'}],人物与物品,西游记
西游记_人物_葛仙翁_0,西游记_组织_四大天师_0,归属,[{'51': '葛仙翁是四天师之一，在灵霄殿前笑孙悟空前倨后恭。'}],人物与组织,西游记
西游记_人物_五方揭谛_0,西游记_人物_唐三藏_0,合作,[{'29': '五方揭谛暗中保护唐僧，助八戒沙僧战斗'}],人物与人物,西游记
西游记_地点_宝阁_1,西游记_地点_小雷音寺_0,隶属,[{'66': '宝阁是小雷音寺内的阁楼，黄眉大王聚众怪于此'}],地点与地点,西游记
西游记_人物_观世音菩萨_0,西游记_技能_唵囒静法界乾元亨利贞咒_0,掌握,[{'42': '观音念唵字咒语唤出土地众神，并使天罡刀变倒须钩'}],人物与技能,西游记
西游记_人物_观世音菩萨_0,西游记_技能_紧箍儿咒_0,掌握,[{'71': '观音菩萨以念紧箍儿咒威胁孙悟空，令其交出金铃。'}],人物与技能,西游记
西游记_地点_幽冥_0,西游记_地点_翠云宫_0,隶属,"[{'58': '翠云宫位于幽冥，为地藏王菩萨居所。'}, {'97': '翠云宫位于幽冥地界'}]",地点与地点,西游记
西游记_人物_拂云叟_0,西游记_人物_猪八戒_0,对立,[{'64': '猪八戒用钉钯将拂云叟（竹精）筑倒。'}],人物与人物,西游记
西游记_人物_须菩提祖师_0,西游记_技能_显密圆通真妙诀_0,传授,[{'2': '菩提祖师传授孙悟空长生妙诀。'}],人物与技能,西游记
西游记_人物_如来佛祖_0,西游记_组织_五百罗汉_0,领导,[{'58': '五百阿罗在雷音寺听如来说法，后围住六耳猕猴。'}],人物与组织,西游记
西游记_人物_阿傩_0,西游记_地点_宝阁_0,守护,[{'98': '阿傩作为如来尊者，负责在宝阁开柜取经并传与唐僧。'}],人物与地点,西游记
西游记_人物_张氏_0,西游记_人物_唐三藏_0,亲属,[{'101': '张氏是玄奘的祖母，玄奘寻到婆婆相认。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_人物_鹏魔王_0,亲密,"[{'3': '孙悟空与鹏魔王等结为七弟兄。'}, {'4': '孙悟空与鹏魔王等六弟兄结义，互称大圣。'}]",人物与人物,西游记
西游记_组织_朱紫国_0,西游记_组织_锦衣校尉_0,隶属,[{'68': '锦衣校尉是朱紫国侍卫机构，负责看管皇榜。'}],组织与组织,西游记
西游记_人物_猪八戒_0,西游记_人物_青毛狮子怪_0,对立,"[{'76': '老魔举钢刀砍猪八戒。'}, {'77': '狮王咬住猪八戒擒入城中'}]",人物与人物,西游记
西游记_人物_刘伯钦_0,西游记_物品_弓箭_0,持有,[{'13': '刘伯钦腰悬毒药弓矢，用于狩猎'}],人物与物品,西游记
西游记_人物_熊罴怪_0,西游记_人物_白衣秀士_0,亲密,[{'17': '黑熊精邀请白衣秀士参加佛衣会，白衣秀士称年年与大王上寺。'}],人物与人物,西游记
西游记_地点_八角琉璃井_0,西游记_地点_花园_1,隶属,[{'39': '八角琉璃井位于乌鸡国御花园中，国王尸首被投入此井。'}],地点与地点,西游记
西游记_人物_独角兕大王_0,西游记_技能_三头六臂_0,掌握,[{'51': '兕怪见哪吒变作三头六臂，也变作三头六臂，三柄长枪抵住。'}],人物与技能,西游记
西游记_人物_六丁六甲_0,西游记_人物_沙悟净_0,合作,[{'29': '六丁六甲在空中助战八戒沙僧'}],人物与人物,西游记
西游记_人物_牛魔王_0,西游记_人物_红孩儿_0,亲属,"[{'40': '牛魔王是红孩儿的父亲。'}, {'41': '牛魔王是红孩儿的父亲，红孩儿称牛魔王为老大王，孙悟空亦言牛魔王乃红孩儿之父。'}, {'53': '如意真仙提及红孩儿是牛魔王的儿子。'}, {'59': '牛魔王是红孩儿的父亲，根据铁扇公主是牛魔王之妻且红孩儿为其子推断。'}]",人物与人物,西游记
西游记_组织_可韩司_0,西游记_组织_天庭_0,隶属,[{'51': '可韩司是天庭下属部门，负责查勘诸天星宿。'}],组织与组织,西游记
西游记_地点_御花园_0,西游记_组织_乌鸡国_0,驻扎,[{'38': '御花园是乌鸡国皇宫内的花园，乌鸡国管辖该地点'}],组织与地点,西游记
西游记_人物_哪吒三太子_0,西游记_人物_孙悟空_0,合作,"[{'33': '哪吒在南天门展开皂雕旗帮助孙悟空装天哄骗小妖。'}, {'51': '孙悟空请托塔李天王和哪吒太子下界助阵擒魔，共同对抗兕怪。'}, {'61': '哪吒与孙大圣合力降服牛魔王'}]",人物与人物,西游记
西游记_地点_凤仙郡_0,西游记_地点_天竺国_0,隶属,[{'87': '凤仙郡是天竺国外郡。'}],地点与地点,西游记
西游记_人物_孙悟空_0,西游记_人物_老夫人_0,对立,[{'82': '孙大圣钻入老夫人腹中制服她'}],人物与人物,西游记
西游记_人物_五方揭谛_0,西游记_人物_孙悟空_0,上下级,[{'78': '行者拘唤五方揭谛，命其将鹅笼小儿摄出城外收藏。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_技能_避火诀_0,掌握,"[{'35': '孙大圣捻避火诀纵筋斗云跳出大火。'}, {'41': '孙大圣捏着避火诀撞入红孩儿火中寻妖。'}, {'59': '孙悟空掌握避火诀，但此次未使用导致毫毛被烧。'}, {'75': '孙大圣在阴阳二气瓶中遇火焰时捻避火诀，全然不惧。'}]",人物与技能,西游记
西游记_组织_西天_0,西游记_地点_大雷音寺_0,驻扎,"[{'62': '大雷音寺位于灵山，是如来所在之处。'}, {'87': '灵山为大雷音寺所在，如来佛祖驻地。'}]",组织与地点,西游记
西游记_人物_天竺国王_0,西游记_人物_素娥仙子_0,亲属,[{'95': '天竺国王与皇后在布金寺认出真公主，抱头痛哭，素娥乃其亲生女儿'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_物品_立帝货_0,创造,[{'37': '孙悟空用毫毛变作红金漆匣，自称立帝货，能知一千五百年事'}],人物与物品,西游记
西游记_组织_司礼监_0,西游记_组织_朱紫国_0,隶属,[{'68': '司礼监是朱紫国内宫机构，太监们所属。'}],组织与组织,西游记
西游记_人物_凌虚子_0,西游记_人物_熊罴怪_0,亲密,[{'17': '黑熊精邀请凌虚子参加母难之日的佛衣会，称其为友。'}],人物与人物,西游记
西游记_人物_南山大王_0,西游记_地点_隐雾山折岳连环洞_0,居住,[{'86': '南山大王居于隐雾山折岳连环洞，洞门上有八个大字'}],人物与地点,西游记
西游记_人物_唐三藏_0,西游记_人物_陈关保_0,亲密,[{'99': '陈关保叩谢唐僧救命之恩。'}],人物与人物,西游记
西游记_人物_唐三藏_0,西游记_人物_银角大王_0,对立,[{'32': '银角大王奉金角之命，带影神图巡山，意图捉拿唐僧。'}],人物与人物,西游记
西游记_人物_唐三藏_0,西游记_地点_金山_0,居住,[{'11': '陈玄奘幼年被迁安和尚收养在海岛金山。'}],人物与地点,西游记
西游记_人物_朱紫国王_0,西游记_组织_光禄寺_3,领导,[{'69': '国王命光禄寺在东阁设宴酬谢唐僧师徒'}],人物与组织,西游记
西游记_人物_凌空子_0,西游记_人物_唐三藏_0,亲密,[{'64': '凌空子与唐僧联句作诗，参与诗会。'}],人物与人物,西游记
西游记_人物_大力金刚_0,西游记_地点_须弥山摩耳崖_0,居住,[{'61': '大力金刚修行于须弥山摩耳崖'}],人物与地点,西游记
西游记_人物_车迟国国王_0,西游记_物品_通关文牒_0,持有,[{'46': '国王持有通关文牒，在赌赛初想放行唐僧时用了宝印，后因道士反对收回'}],人物与物品,西游记
西游记_人物_虎力大仙_0,西游记_人物_鹿力大仙_0,合作,"[{'45': '虎力大仙与鹿力大仙同为车迟国国师，一同兴道灭僧、与唐僧师徒斗法'}, {'46': '虎力与鹿力为师兄弟，共同设难与唐僧师徒赌赛，鹿力曾助虎力用臭虫害唐僧'}]",人物与人物,西游记
西游记_人物_云程万里鹏_0,西游记_地点_狮驼国_0,居住,[{'74': '云程万里鹏原住处狮驼国，五百年前吃尽满城人，夺了江山。'}],人物与地点,西游记
西游记_人物_鲁班_0,西游记_物品_降妖棒_0,创造,[{'22': '吴刚伐下一枝来，鲁班制造工夫盖。'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_人物_镇元子_0,对立,"[{'25': '孙行者偷吃并推倒人参果树，与镇元仙多次争斗被擒拿。'}, {'26': '孙悟空偷吃人参果并推倒果树，与镇元大仙赌斗，被其擒拿，后约定医树和解。'}]",人物与人物,西游记
西游记_人物_三宫皇后_0,西游记_物品_山河社稷袄_0,持有,[{'46': '三宫皇后亲手将山河社稷袄放入朱红漆柜中用于猜枚'}],人物与物品,西游记
西游记_人物_九头驸马_0,西游记_物品_舍利子_0,持有,[{'62': '九头驸马与龙王一同偷了舍利子佛宝。'}],人物与物品,西游记
西游记_地点_元会县_0,西游记_地点_车迟国_0,隶属,[{'47': '陈家庄属车迟国元会县所管，元会县是车迟国的下属县。'}],地点与地点,西游记
西游记_人物_唐三藏_0,西游记_人物_金顶大仙_0,合作,[{'98': '金顶大仙在玉真观接待唐僧师徒，安排沐浴安歇，次日亲自送行并指引灵山之路。'}],人物与人物,西游记
西游记_人物_荡魔天尊_0,西游记_地点_武当山_0,居住,"[{'65': '孙悟空思忆荡魔天尊现在南赡部洲武当山上。'}, {'66': '荡魔天尊静享武当山，安逸太和宫'}]",人物与地点,西游记
西游记_人物_朱紫国王_0,西游记_人物_金圣娘娘_0,亲属,[{'69': '金圣宫是国王的正宫王后，三年前被赛太岁摄走，国王因此忧思成疾'}],人物与人物,西游记
西游记_人物_猪八戒_0,西游记_人物_黄牙老象_0,对立,[{'76': '二魔用鼻子卷住猪八戒，擒入洞中。'}],人物与人物,西游记
西游记_人物_魏征_0,西游记_技能_仙术_0,掌握,[{'11': '魏征自幼得授仙术，推算最明，断言太宗不死。'}],人物与技能,西游记
西游记_人物_如来佛祖_0,西游记_组织_八菩萨_0,领导,[{'7': '如来对八菩萨道‘汝等在此稳坐法庭’，率众前往降妖'}],人物与组织,西游记
西游记_人物_如意真仙_0,西游记_地点_聚仙庵_0,守护,[{'53': '如意真仙将破儿洞改为聚仙庵，护住落胎泉水。'}],人物与地点,西游记
西游记_人物_太上老君_0,西游记_物品_八卦炉_0,持有,[{'7': '老君将悟空推入八卦炉中，命架火童子煽火煅炼'}],人物与物品,西游记
西游记_人物_三王子_0,西游记_人物_孙悟空_0,上下级,[{'90': '孙大圣收三王子为徒，传授武艺'}],人物与人物,西游记
西游记_人物_银角大王_0,西游记_物品_紫金红葫芦_0,持有,"[{'33': '二魔拥有紫金红葫芦，交给精细鬼去装孙悟空。'}, {'34': '二魔持有葫芦，曾用此宝装了者行孙（孙行者假名），后被孙行者偷回。'}, {'35': '银角大王用紫金红葫芦装人，后被孙大圣夺走。'}]",人物与物品,西游记
西游记_人物_孙悟空_0,西游记_人物_真官_0,上下级,[{'78': '行者拘唤真官，命其协助救助小儿。'}],人物与人物,西游记
西游记_地点_地灵县_0,西游记_地点_寇员外家_0,隶属,"[{'96': '寇员外家位于地灵县南北街。'}, {'97': '寇家位于铜台府地灵县城内'}]",地点与地点,西游记
西游记_人物_二郎显圣真君_0,西游记_物品_银弹_0,持有,[{'63': '二郎神用银弹配金弓射击九头虫。'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_物品_锦襕袈裟_0,持有,[{'17': '孙行者最终从熊罴怪处夺回锦襕佛衣，捧还师父。'}],人物与物品,西游记
西游记_人物_朱紫国王_0,西游记_人物_金圣娘娘_0,亲密,[{'70': '朱紫国王与金圣娘娘为夫妻，国王思念娘娘，娘娘也心系国王'}],人物与人物,西游记
西游记_人物_玉皇大帝_0,西游记_人物_托塔李天王_0,上下级,"[{'51': '玉帝派托塔李天王率领众部天兵下界助孙悟空擒魔。'}, {'83': '玉皇大帝下旨，托塔李天王奉旨点兵降妖'}]",人物与人物,西游记
西游记_人物_青毛狮子怪_0,西游记_物品_宝刀_0,持有,[{'39': '狮猁王逃跑时夺了镇殿将军的宝刀作为兵器。'}],人物与物品,西游记
西游记_人物_银角大王_0,西游记_物品_芭蕉扇_0,持有,[{'34': '二魔身边有芭蕉扇，提及但本回未使用。'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_人物_白龙马_0,对立,[{'15': '玉龙三太子吞食唐僧白马，孙悟空与之激烈战斗，将其打得潜逃。'}],人物与人物,西游记
西游记_人物_赛太岁_0,西游记_组织_朱紫国_0,对抗,[{'71': '赛太岁差小校送战书索要金圣宫娘娘，与朱紫国为敌。'}],人物与组织,西游记
西游记_人物_孙悟空_0,西游记_地点_齐天大圣府_0,居住,[{'4': '玉帝命建造齐天大圣府，孙悟空到府居住，欢饮御酒。'}],人物与地点,西游记
西游记_地点_智渊寺_0,西游记_地点_车迟国_0,隶属,"[{'44': '智渊寺位于车迟国城中。'}, {'45': '智渊寺位于车迟国中'}]",地点与地点,西游记
西游记_人物_灵吉菩萨_0,西游记_人物_黄风怪_0,对立,[{'59': '灵吉菩萨曾用飞龙杖降服黄风怪。'}],人物与人物,西游记
西游记_人物_翰林院大学士_0,西游记_组织_翰林院_1,归属,[{'29': '翰林院大学士隶属翰林院，奉命在殿上朗读家书'}],人物与组织,西游记
西游记_人物_井龙王_0,西游记_人物_猪八戒_0,合作,[{'38': '井龙王迎接猪八戒入水晶宫，告知定颜珠定住国王尸首，并劝八戒驮尸出去见齐天大圣'}],人物与人物,西游记
西游记_地点_宝象国_0,西游记_地点_碗子山波月洞_0,相邻,[{'30': '碗子山在宝象国城东三百里。'}],地点与地点,西游记
西游记_人物_孙悟空_0,西游记_物品_牌位香炉_0,持有,[{'83': '孙悟空从妖精洞中取出牌位香炉作为告御状的证见'}],人物与物品,西游记
西游记_人物_托塔李天王_0,西游记_人物_哪吒三太子_0,亲属,"[{'42': '托塔李天王唤哪吒取天罡刀，哪吒是其子'}, {'51': '哪吒太子是托塔李天王的第三个孩儿，父子关系。'}, {'83': '哪吒是托塔李天王的儿子'}]",人物与人物,西游记
西游记_人物_唐三藏_0,西游记_物品_九环锡杖_0,持有,"[{'12': '玄奘受太宗赐予九环锡杖，持杖行道'}, {'18': '三藏手持锡杖，高太公曾质疑能否打妖精'}, {'20': '三藏拄着九环锡杖'}, {'23': '九环杖是唐僧的随身物品，列为行李之一，由猪八戒担着。'}, {'36': '唐三藏进山门前丢了锡杖，整衣合掌。'}, {'47': '唐僧拖着锡杖到陈家庄门前借宿。'}, {'48': '唐僧在冰上行走时横担九环锡杖以防落水。'}, {'78': '唐僧手持九环锡杖。'}, {'94': '唐僧举禅杖责打八戒'}, {'96': '行者将九环杖递在唐僧手里。'}]",人物与物品,西游记
西游记_人物_孙悟空_0,西游记_组织_沙门_0,归属,[{'14': '孙悟空皈依沙门，做了行者'}],人物与组织,西游记
西游记_人物_二郎显圣真君_0,西游记_物品_金弓_0,持有,"[{'6': '二郎神腰挎弹弓，曾用弹弓打中齐天大圣变的花鸨。'}, {'63': '二郎神用金弓装上银弹打九头虫。'}]",人物与物品,西游记
西游记_人物_护教伽蓝_0,西游记_人物_观世音菩萨_0,上下级,[{'99': '观音菩萨派遣护教伽蓝保护唐僧，现缴法旨。'}],人物与人物,西游记
西游记_人物_西梁女国女王_0,西游记_物品_龙车_0,持有,[{'54': '女王乘坐龙车（凤辇）出城迎接唐僧。'}],人物与物品,西游记
西游记_人物_井木犴_0,西游记_组织_二十八宿_0,归属,[{'92': '井木犴是二十八宿之一。'}],人物与组织,西游记
西游记_人物_孙悟空_0,西游记_物品_引袋_0,持有,[{'93': '孙悟空拿着引袋陪同唐僧去朝见'}],人物与物品,西游记
西游记_人物_鹿力大仙_0,西游记_技能_禳星_0,掌握,[{'44': '鹿力大仙在三清观参与禳星。'}],人物与技能,西游记
西游记_人物_唐三藏_0,西游记_技能_多心经_0,掌握,"[{'19': '唐僧受乌巢禅师传授《多心经》。'}, {'20': '三藏悟彻并常念《多心经》'}, {'43': '唐僧常念多心经，至今不忘。'}, {'45': '唐僧在坛上默念《密多心经》祈雨'}]",人物与技能,西游记
西游记_人物_东来佛祖_0,西游记_技能_禁字_0,传授,[{'66': '东来佛祖在孙悟空掌心写一禁字，使黄眉大王不思退步只顾追赶'}],人物与技能,西游记
西游记_人物_牛魔王_0,西游记_人物_胜至金刚_0,对立,[{'61': '胜至金刚奉佛旨擒拿牛魔王'}],人物与人物,西游记
西游记_人物_灵感大王_0,西游记_人物_陈澄_0,对立,[{'47': '灵感大王要吃陈澄的女儿一秤金，陈澄因此痛苦。'}],人物与人物,西游记
西游记_人物_井木犴_0,西游记_人物_辟寒大王_0,对立,[{'92': '井木犴现原身咬死辟寒大王。'}],人物与人物,西游记
西游记_人物_唐三藏_0,西游记_地点_会同馆_1,居住,[{'93': '唐僧师徒进入天竺国后，在会同馆驿歇宿'}],人物与地点,西游记
西游记_人物_秦广王_0,西游记_组织_地府_0,领导,[{'10': '秦广王是十代阎王之首，与诸王共同管理阴司。'}],人物与组织,西游记
西游记_人物_如来佛祖_0,西游记_组织_佛门_0,领导,[{'8': '如来是佛教的佛祖，统领诸佛菩萨'}],人物与组织,西游记
西游记_人物_黄眉老佛_0,西游记_物品_后天袋子_0,持有,"[{'65': '黄眉老佛使用白布搭包装走孙悟空、二十八宿等众神。'}, {'66': '黄眉大王偷取后天袋子，屡次将众神装走'}]",人物与物品,西游记
西游记_人物_土地_1,西游记_人物_孙悟空_0,上下级,[{'27': '行者念咒唤来当坊土地在半空中作证，防止白骨精逃走。'}],人物与人物,西游记
西游记_人物_二从者_0,西游记_人物_寅将军_0,对立,[{'13': '寅将军将二从者剖腹剜心吃掉'}],人物与人物,西游记
西游记_组织_四大天师_0,西游记_组织_天庭_0,隶属,[{'51': '四天师是天庭官员，负责传奏玉帝旨意。'}],组织与组织,西游记
西游记_地点_翠云山_0,西游记_地点_芭蕉洞_0,隶属,"[{'59': '芭蕉洞位于翠云山中，是铁扇公主的洞府。'}, {'60': '芭蕉洞位于翠云山之中。'}, {'61': '芭蕉洞位于翠云山之中'}]",地点与地点,西游记
西游记_人物_孙悟空_0,西游记_人物_羊力大仙_0,对立,"[{'45': '孙大圣假冒三清撒尿戏弄羊力大仙，双方敌对'}, {'46': '孙行者唤来北海龙王收走羊力护油的冷龙，羊力在滚油锅中骨脱皮焦肉烂而死'}]",人物与人物,西游记
西游记_人物_唐太宗_0,西游记_物品_紫金钵盂_0,持有,[{'12': '太宗赐玄奘紫金钵盂作为途中化斋之用'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_物品_虎筋绦子_0,持有,[{'49': '孙悟空解下虎筋绦子，穿在老鼋鼻内当作缰绳，防止老鼋无礼。'}],人物与物品,西游记
西游记_地点_灭法国_0,西游记_地点_赵寡妇店_0,隶属,[{'84': '赵寡妇店位于灭法国城中'}],地点与地点,西游记
西游记_人物_独角兕大王_0,西游记_人物_托塔李天王_0,对立,[{'51': '托塔李天王与兕怪交战，见圈子败阵而走。'}],人物与人物,西游记
西游记_人物_万圣龙王_0,西游记_人物_奔波儿灞_0,上下级,[{'62': '奔波儿灞是万圣龙王差来巡塔的小卒。'}],人物与人物,西游记
西游记_地点_花果山_0,西游记_组织_奔芭二将军_0,驻扎,[{'28': '奔芭二将军在花果山管领众妖，迎接大圣回山'}],组织与地点,西游记
西游记_人物_奎木狼_0,西游记_物品_宝剑_0,持有,[{'30': '老妖腰间佩宝剑，曾递给宫娥舞剑。'}],人物与物品,西游记
西游记_人物_摩昂_0,西游记_组织_西海龙宫_0,归属,"[{'43': '摩昂是西海龙王太子，属于西海龙宫。'}, {'92': '摩昂是西海龙王太子，属于龙宫。'}]",人物与组织,西游记
西游记_人物_土地众神_0,西游记_人物_观世音菩萨_0,上下级,[{'42': '观音唤出本山土地众神打扫方圆三百里'}],人物与人物,西游记
西游记_人物_猪八戒_0,西游记_物品_白金_0,持有,[{'94': '猪八戒接了国王赠送的白金二十锭'}],人物与物品,西游记
西游记_人物_玉皇大帝_0,西游记_人物_角木蛟_0,上下级,[{'92': '玉帝下旨派角木蛟等四木禽星下界降妖。'}],人物与人物,西游记
西游记_人物_牛魔王_0,西游记_人物_猪八戒_0,对立,[{'61': '牛魔王与猪八戒交战'}],人物与人物,西游记
西游记_人物_沙悟净_0,西游记_物品_玻璃盏_1,持有,[{'94': '沙悟净曾持有玻璃盏，因失手打破而被贬'}],人物与物品,西游记
西游记_人物_唐太宗_0,西游记_组织_唐朝_0,领导,"[{'10': '唐太宗是大唐皇帝，统治大唐王朝。'}, {'11': '唐太宗是大唐的皇帝，统治国家。'}, {'12': '太宗是大唐皇帝，统治大唐'}, {'23': '唐王是东土大唐的君主，统帅国家，派遣唐僧取经。'}, {'36': '唐王是东土大唐的君王，统领大唐。'}, {'54': '唐王是大唐的皇帝，统治大唐天下。'}, {'68': '唐王是大唐的君主。'}, {'101': '唐太宗是大唐皇帝，统领天下。'}]",人物与组织,西游记
西游记_人物_牛魔王_0,西游记_物品_混铁棍_0,持有,[{'60': '牛魔王使用混铁棍与孙悟空金箍棒相斗。'}],人物与物品,西游记
西游记_地点_清华洞_0,西游记_地点_比丘国_0,隶属,[{'79': '柳林坡位于比丘国城南七十里处，属于比丘国地界。'}],地点与地点,西游记
西游记_人物_孙悟空_0,西游记_物品_御酒_0,持有,[{'4': '玉帝赐御酒两瓶，孙悟空在齐天大圣府与众尽饮。'}],人物与物品,西游记
西游记_人物_金鼻白毛老鼠精_0,西游记_物品_花鞋_0,持有,[{'81': '毛姹女脱左脚花鞋化作本身模样欺骗悟空。'}],人物与物品,西游记
西游记_地点_兔穴_0,西游记_地点_毛颖山_0,隶属,[{'95': '毛颖山中有三处兔穴，玉兔败逃后钻入其中一处藏匿'}],地点与地点,西游记
西游记_人物_猪八戒_0,西游记_人物_唐三藏_0,上下级,"[{'24': '唐三藏是师父，八戒是徒弟'}, {'27': '八戒是唐僧的二徒弟，本回中跟随师父身边并受其信任。'}, {'40': '唐僧是八戒的师父，八戒是唐僧的二徒弟。'}, {'41': '八戒是唐僧的徒弟，尊称唐僧为师父，共同保护取经。'}, {'46': '唐僧是八戒的师父，八戒称唐僧为师父'}, {'47': '唐僧是八戒的师父，八戒保护唐僧西天取经。'}, {'48': '唐僧是八戒的师父，八戒称唐僧为师父。'}, {'50': '唐僧是八戒的师父，八戒称唐僧为师父。'}, {'78': '唐僧是八戒的师父，八戒劝师父莫管闲事。'}, {'80': '八戒是唐僧的二徒弟，本回中唐僧叫八戒解救人质。'}, {'90': '唐僧是八戒的师父，指导其修行取经'}, {'93': '唐僧是猪八戒的师父，八戒为唐僧二徒弟'}]",人物与人物,西游记
西游记_人物_如来佛祖_0,西游记_物品_金钵盂_0,持有,[{'58': '如来将金钵盂撇起盖住变成蜜蜂的六耳猕猴。'}],人物与物品,西游记
西游记_人物_唐太宗_0,西游记_物品_通关文牒_0,创造,[{'12': '太宗写下取经文牒并用了通行宝印，赐予玄奘'}],人物与物品,西游记
西游记_人物_黄风怪_0,西游记_技能_三昧神风_0,掌握,[{'21': '黄风大圣能从巽地张口喷出三昧神风，威力极大，能吹天地暗鬼神愁。'}],人物与技能,西游记
西游记_人物_奎木狼_0,西游记_组织_二十八宿_0,归属,"[{'31': '奎木狼原系二十八宿之一的奎星，被其他星宿念咒召回。'}, {'92': '奎木狼是二十八宿之一。'}]",人物与组织,西游记
