id,name,type,description,alias,book
西游记_物品_戒刀_2,戒刀,物品,[{'63': '孙悟空用金箍棒变化的刀具，用于割小妖耳朵和嘴唇。'}],[],西游记
西游记_物品_戒尺_0,戒尺,物品,[{'2': '菩提祖师手持的戒尺，用来打悟空头三下，暗示三更传道。'}],[],西游记
西游记_物品_战书_0,战书,物品,"[{'70': '有来有去奉赛太岁之命送往朱紫国的书信，内容为宣战。后被孙悟空截获藏于袖中。'}, {'71': '赛太岁差小校送给朱紫国的文书，内写要金圣宫娘娘。后被行者交与国王。'}]",[],西游记
西游记_物品_手帕_0,手帕,物品,[{'23': '妇人给八戒顶在头上撞天婚的手帕，八戒顶着手帕乱扑，却捞不着一个女子。'}],[],西游记
西游记_物品_手铃儿_0,手铃儿,物品,[{'44': '小道士遗忘在三清殿上的铃铛。文本中小道士去寻铃，被吓倒跌碎铃儿。'}],[],西游记
西游记_物品_扢挞藤棍_0,扢挞藤棍,物品,[{'56': '强盗使用的武器，为首两个大汉中一人横担扢挞藤，后用来打孙悟空头部。'}],[],西游记
西游记_物品_批文_0,批文,物品,[{'32': '孙悟空所说的文书，用于发批文解送妖魔。'}],[],西游记
西游记_物品_批文_1,批文,物品,[{'3': '勾魂使者所持的文书，上有孙悟空三字，用于勾取魂魄。'}],[],西游记
西游记_物品_护心宝镜_0,护心宝镜,物品,[{'10': '秦叔宝与尉迟敬德铠甲上的宝镜，幌祥云。'}],[],西游记
西游记_物品_披挂_0,披挂,物品,"[{'21': '黄风大圣的盔甲装备，包括金盔、金甲、罗袍、勒甲绦、护心镜、鹿皮靴、锦围裙等。'}, {'92': '妖王的盔甲装备，结束披挂后出战。'}]",披挂,西游记
西游记_物品_担子_0,担子,物品,"[{'80': '行李担，八戒和沙僧轮流挑担。'}, {'100': '挑经卷的担子，由八戒挑担。'}]",经担,西游记
西游记_物品_招僧榜文_0,招僧榜文,物品,[{'47': '车迟国国王发布的招募僧人的榜文，四门张挂，使脱命的和尚回城。'}],[],西游记
西游记_物品_招牌_0,招牌,物品,[{'9': '袁守诚卦铺的招牌，上有字“神课先生袁守诚”。龙王赌输后将其与笔、砚等一齐捽碎。'}],[],西游记
西游记_物品_捣药杵_0,捣药杵,物品,[{'95': '玉兔的兵器，又称短棍、碓嘴样的短棍、药杵。由羊脂玉磨琢而成，来自广寒宫，用于捣玄霜仙药。'}],[],西游记
西游记_物品_描龙刺凤团花锦囊_0,描龙刺凤团花锦囊,物品,[{'78': '国丈胸前挂的锦囊。'}],[],西游记
西游记_物品_摩竭经_0,摩竭经,物品,[{'98': '佛经之一。第一次三百五十卷，第二次一百四十卷。'}],[],西游记
西游记_物品_播郎鼓_0,播郎鼓,物品,[{'80': '喇嘛和尚手中摇的鼓。'}],[],西游记
西游记_物品_救命毫毛_0,救命毫毛,物品,"[{'2': '孙悟空身上的毫毛，可以变化成小猴，用于身外身法。'}, {'7': '悟空身上毫毛，可吹气变作浓墨双毫笔。'}, {'15': '观音菩萨摘下杨柳叶吹气变成，放在孙悟空脑后，可在危急时随机应变救苦。'}, {'21': '孙悟空身上的毫毛，可拔下嚼碎喷出变出身外身。'}, {'25': '孙行者脑后拔下的毫毛，可吹口仙气变作假行者或柳树等化身。'}, {'34': '孙行者身上的毫毛，能变化万物，本回中变作假葫芦、巴山虎、倚海龙、抬轿小妖、假身、假幌金绳、半截身子等。'}, {'42': '孙悟空身上的救命毫毛，可拔下变出小妖等，菩萨曾想取一根作当。'}, {'44': '孙悟空身上的毫毛，可拔下嚼碎分给众僧，捻在指甲中喊“齐天大圣”即可召唤分身保护。文本中孙悟空以此护佑五百和尚逃生。'}, {'47': '孙悟空身上的毫毛，曾分给脱命的僧人作为信物，后又收回。'}, {'52': '孙悟空身上的猴毛，可变化为小猴及各种兵器火器等。'}, {'71': '孙悟空身上的毫毛，拔下后吹口仙气可变作各种物品。本回中变作瞌睡虫、虱子臭虫、假金铃等。'}, {'72': '行者身上拔下的毫毛，嚼碎后可变作七样鹰。'}, {'75': '观音菩萨所赐，长在孙大圣脑后的三根毫毛，十分挺硬。孙大圣在瓶中拔下毫毛变作金钢钻、竹片和绵绳，钻破宝瓶脱身。'}, {'76': '孙大圣身上的毫毛，可拔下吹仙气变化。文中拔一根变绳儿，后收毫毛解疼。'}, {'85': '孙悟空身上的毫毛，可变化为分身。'}, {'86': '孙行者身上的毫毛，拔下后可嚼碎喷出变作分身或瞌睡虫，本回中用以施展分身法和瞌睡虫法术。'}]","三根救命的毫毛,毫毛",西游记
西游记_物品_数珠_0,数珠,物品,[{'47': '老者（陈澄）项下挂的佛珠，口念阿弥陀佛。'}],[],西游记
西游记_物品_文书_0,文书,物品,[{'87': '道家文书，由直符使者捧送天庭，奏明郡侯改行从善。'}],[],西游记
西游记_物品_文房四宝_0,文房四宝,物品,[{'94': '笔墨纸砚，国王命取来请唐僧依韵和诗。'}],[],西游记
西游记_物品_文簿_0,文簿,物品,[{'4': '御马监中的账簿，记录马数等事务，孙悟空曾查看。'}],[],西游记
西游记_物品_斋天素供_0,斋天素供,物品,[{'87': '郡侯上官正于三年前十二月二十五日献供斋天的素馔，后被推倒喂狗，冒犯上天。'}],[],西游记
西游记_物品_斩妖剑_0,斩妖剑,物品,"[{'4': '哪吒三太子的六般兵器之一，在与孙悟空交战时使用。'}, {'51': '哪吒太子的六般兵器之一，与兕怪交战时被圈子套去。'}, {'61': '哪吒的兵器，斩下牛魔王头颅。'}]",砍妖剑,西游记
西游记_物品_斩腰剑_0,斩腰剑,物品,[{'83': '李天王欲砍孙悟空所持的刀剑，被哪吒以斩腰剑架住。'}],[],西游记
西游记_物品_方便吊桶_0,方便吊桶,物品,[{'39': '宝林寺后面井上的吊桶，沙僧用其取水给孙悟空灌丹。'}],[],西游记
西游记_物品_方便整香_0,方便整香,物品,[{'24': '香几上放置的整香。'}],[],西游记
西游记_物品_方天戟_0,方天戟,物品,[{'35': '狐阿七大王的兵器，手执方天戟与孙大圣交战。'}],[],西游记
西游记_物品_无字经_0,无字经,物品,"[{'98': '阿傩、伽叶因未得人事而传给唐僧的白纸本子，卷卷俱是白纸，无半点字迹。后被燃灯古佛派白雄尊者夺去。'}, {'100': '第一次取到的经卷，因未送人事而得的无字经书。'}]",无字空本,西游记
西游记_物品_无底船_0,无底船,物品,[{'98': '接引佛祖所撑的船，无底。在凌云渡接引唐僧师徒过河，过岸后不知去向。佛祖称其鸿蒙初判即有，有浪有风还自稳。'}],[],西游记
西游记_物品_无忧履_0,无忧履,物品,"[{'11': '唐太宗所穿的靴履。'}, {'40': '一双帝王鞋履，宝林寺僧人进献的宝物。'}]",创业无忧履,西游记
西游记_物品_明灯_0,明灯,物品,[{'87': '披香殿内悬于金锁下方的灯，灯焰燎着锁梃。'}],[],西游记
西游记_物品_明珠_0,明珠,物品,[{'15': '玉龙三太子项下的宝珠，被观音菩萨摘去。'}],[],西游记
西游记_物品_明珠_1,明珠,物品,[{'8': '玉龙纵火烧毁的殿上明珠。'}],[],西游记
西游记_物品_明珠玉带_0,明珠玉带,物品,[{'101': '龙王赠送的玉带，嵌有明珠。'}],[],西游记
西游记_物品_暑袜_0,暑袜,物品,[{'101': '与僧鞋一同放置于盘内，献给众僧。'}],[],西游记
西游记_物品_月牙铲_0,月牙铲,物品,[{'63': '九头驸马的兵器，形如月牙，与孙悟空铁棒交锋。'}],[],西游记
西游记_物品_有字真经_0,有字真经,物品,"[{'98': '唐僧以紫金钵盂贿赂阿傩、伽叶后得到的真经，每卷皆有文字，共五千零四十八卷，为一藏之数。'}, {'100': '第二次取到的经卷，共三十五部五千零四十八卷，合一藏之数。'}]",有字经,西游记
西游记_物品_木鱼_0,木鱼,物品,[{'81': '悟空变作小和尚时敲击之物。'}],[],西游记
西游记_物品_木鱼_1,木鱼,物品,[{'85': '猪八戒变作矮胖和尚时手中敲打的器物。'}],[],西游记
西游记_物品_木鱼儿_0,木鱼儿,物品,[{'46': '孙行者用毫毛变的木鱼，交给童儿让其敲着念佛钻出柜子。'}],[],西游记
西游记_物品_未曾有经_0,未曾有经,物品,[{'98': '佛经之一。第一次一千一百一十卷，第二次五百五十卷。'}],[],西游记
西游记_物品_本阁经_0,本阁经,物品,[{'98': '佛经之一。第一次八百五十卷，第二次五十六卷。'}],[],西游记
西游记_物品_朱红漆的柜子_0,朱红漆的柜子,物品,[{'46': '用于隔板猜枚的红漆柜子，内放物品或童儿，先后三次被抬到宫殿猜宝。'}],[],西游记
西游记_物品_杂彩花旗_0,杂彩花旗,物品,"[{'4': '孙悟空命四健将置办的旗帜，上写“齐天大圣”四大字，立竿张挂在花果山门外。'}, {'28': '大圣将打死的猎户的杂色旗号拆洗后做成的旗帜，上写“重修花果山复整水帘洞齐天大圣”十四字，挂于洞外。'}]",旌旗,西游记
西游记_物品_杠子_0,杠子,物品,[{'82': '女怪打水用的抬水杠子，用来打八戒。'}],[],西游记
西游记_物品_杨柳净瓶_0,杨柳净瓶,物品,[{'80': '寺内坠地的杨柳净瓶。'}],[],西游记
西游记_物品_杨柳枝_0,杨柳枝,物品,"[{'8': '观音净瓶中斜插的垂杨。'}, {'10': '观音菩萨所用之物，用手一摆，那没头的龙径往西北而去。'}, {'15': '观音菩萨手持的法器，蘸甘露变化玉龙为马。'}, {'42': '观音手持之物，蘸甘露写迷字，或指定施法。'}, {'43': '观音菩萨手持的法器，蘸甘露洒去可施展法力。'}, {'71': '观音菩萨右手拿的柳枝，拂洒甘露救火。'}, {'87': '凤仙郡百姓门设清水缸、缸插杨柳枝，侍奉香火求雨。'}]","杨柳,柳枝",西游记
西游记_物品_枣儿_0,枣儿,物品,[{'79': '寿星袖中的三个枣，赠予国王，使其身轻病退。'}],[],西游记
西游记_物品_枪_0,枪,物品,"[{'76': '黄牙老象（二魔）的兵器，挺枪刺八戒，与行者交战。'}, {'77': '象王（二怪）的兵器，俊秀而能。'}]",长枪,西游记
西游记_物品_枯木筏子_0,枯木筏子,物品,[{'15': '水神老渔撑的渡河工具，渡唐僧师徒过鹰愁涧。'}],[],西游记
西游记_物品_柳树_0,柳树,物品,[{'25': '崖边的柳树，被孙行者砍伐并变成唐僧师徒四人的替身绑在柱上。'}],[],西游记
西游记_物品_《梁王忏》_0,《梁王忏》,物品,[{'81': '众僧诵念的佛经。'}],[],西游记
西游记_物品_《梁皇水忏》_0,《梁皇水忏》,物品,[{'37': '唐僧在禅堂中念诵的经文之一，属于佛教典籍。'}],[],西游记
西游记_物品_梆子_0,梆子,物品,[{'74': '巡山小妖敲打的器具，与铃子配合使用，发出梆铃之声。'}],[],西游记
西游记_物品_棋枰_0,棋枰,物品,[{'9': '棋盘。众嫔妃铺设御案上的棋枰，供唐太宗与魏征对弈。'}],[],西游记
西游记_物品_棕缆_0,棕缆,物品,[{'77': '碗口粗的绳索，孙悟空说不值一惧。'}],[],西游记
西游记_物品_棺木_0,棺木,物品,[{'32': '猪八戒提议买棺木给唐僧送老。'}],[],西游记
西游记_物品_椰子酒_0,椰子酒,物品,"[{'2': '花果山众猴庆祝时饮用的酒。'}, {'5': '花果山众猴供奉的酒，大圣尝后觉得不好吃，崩巴二将解释是因为在天宫吃了仙酒。'}, {'28': '花果山群妖为大圣接风准备的酒。'}]",椰酒,西游记
西游记_物品_楮白枪_0,楮白枪,物品,[{'66': '小张太子的兵器，枪尖能缚怪。'}],[],西游记
西游记_物品_榜文_0,榜文,物品,[{'87': '凤仙郡郡侯张贴的求雨榜文，写明干旱惨状并以千金酬谢祈雨法师。'}],[],西游记
西游记_物品_正律文经_0,正律文经,物品,[{'98': '佛经之一。第一次二百卷，第二次十卷。'}],[],西游记
西游记_物品_正法论经_0,正法论经,物品,[{'98': '佛经之一。第一次一百二十卷，第二次二十卷。'}],[],西游记
西游记_物品_毒药_0,毒药,物品,[{'73': '百眼魔君制成的毒药，由山中百鸟粪炼制，凡人吃一厘即死，神仙吃三厘即绝。用于毒害唐僧师徒。'}],[],西游记
西游记_物品_水晶盆_0,水晶盆,物品,[{'54': '宴席上所用的水晶器皿。'}],[],西游记
西游记_物品_水火篮儿_0,水火篮儿,物品,[{'44': '孙悟空变作云水全真时左臂上挂的篮子。文本中描述为“水火篮儿”。'}],[],西游记
西游记_物品_汗衫_0,汗衫,物品,[{'101': '殷温娇的贴身汗衫，包裹玄奘放入江中，作为相认凭据。'}],[],西游记
西游记_物品_《法华经》_0,《法华经》,物品,"[{'13': '三藏超度时所念的佛经，各诵几卷。'}, {'67': '佛经名称，和尚后念《法华》，即《妙法莲华经》。'}, {'81': '众僧诵念的佛经。'}, {'98': '佛经之一。第一次一百卷，第二次十卷。'}]","《法华》,《法华经》,法华经",西游记
西游记_物品_法船_0,法船,物品,[{'22': '由沙悟净的九个骷髅与观音菩萨的红葫芦结成的船，按九宫布列，能渡唐僧过弱水。唐僧坐上后稳似轻舟。'}],[],西游记
西游记_物品_法衣_0,法衣,物品,[{'67': '道士所穿的法衣。'}],[],西游记
西游记_物品_浑金匣子_0,浑金匣子,物品,[{'63': '盛放佛宝（舍利子）的金色匣子，万圣宫主取出交给假驸马孙悟空。'}],[],西游记
西游记_物品_浑铁棍_0,浑铁棍,物品,"[{'6': '惠岸行者（木叉）使用的铁棍，乃千锤打，六丁六甲运神功。'}, {'8': '木吒使用的兵器，重有千斤。'}]",[],西游记
西游记_物品_海骝马_0,海骝马,物品,[{'11': '阴司中朱太尉给唐太宗骑乘的马，鞍韂齐备，行速如箭。'}],[],西游记
西游记_物品_涅槃经_0,涅槃经,物品,[{'98': '佛经之一，属三藏真经。第一次检有七百四十八卷，第二次付与唐朝四百卷。'}],[],西游记
西游记_物品_《消灾忏》_0,《消灾忏》,物品,[{'44': '道家经文，道士在三清观宣理此经。文本中“宣理《消灾忏》”。'}],[],西游记
西游记_物品_淡鹅黄九锡云锦纱巾_0,淡鹅黄九锡云锦纱巾,物品,[{'78': '国丈头上戴的头巾。'}],[],西游记
西游记_物品_混铁棍_0,混铁棍,物品,[{'60': '牛魔王的武器，与孙悟空金箍棒斗经百十回合不分胜负。'}],[],西游记
西游记_物品_清油_0,清油,物品,[{'25': '倒入大锅烧滚的油，用于炸孙行者。'}],[],西游记
西游记_物品_渔鼓_0,渔鼓,物品,[{'44': '孙悟空变作云水全真时手敲的道具，用以唱道情词。文本中他“手敲着渔鼓，口唱着道情词”。'}],[],西游记
西游记_物品_满堂红_0,满堂红,物品,"[{'30': '老妖的兵器，熟铁打造，连柄八九十斤，原为灯架。曾用来架住宝剑，并打伤了小白龙的后腿。'}, {'31': '一种兵器。白龙马变作宫娥，用满堂红巡酒舞刀，欲砍黄袍怪，反被打伤。'}]",[],西游记
西游记_物品_漆盘_0,漆盘,物品,[{'86': '小妖用来盛放人头（假或真）的盘子，端至门下呈给孙行者。'}],[],西游记
西游记_物品_火刀_0,火刀,物品,[{'51': '火德星君的火具之一，放火时被兕怪的圈子套去。'}],[],西游记
西游记_物品_火尖枪_0,火尖枪,物品,"[{'41': '红孩儿使用的武器，一杆丈八长的长枪，用于与孙悟空交战。'}, {'42': '红孩儿的武器，多次与孙悟空交战。'}]",长枪,西游记
西游记_物品_火弓_0,火弓,物品,"[{'51': '火德星君的火具之一，放火时被兕怪的圈子套去。'}, {'52': '火德星君的火部器物，被金刚琢套去。'}]",[],西游记
西游记_物品_火枣_0,火枣,物品,[{'7': '赤脚大仙献于如来的仙果。'}],[],西游记
西游记_物品_火枪_0,火枪,物品,[{'51': '火德星君的火具之一，放火时被兕怪的圈子套去。'}],[],西游记
西游记_物品_火箭_0,火箭,物品,"[{'51': '火德星君的火具之一，放火时被兕怪的圈子套去。'}, {'52': '火德星君的火部器物，被金刚琢套去。'}]",[],西游记
西游记_物品_火轮儿_0,火轮儿,物品,"[{'4': '哪吒三太子的六般兵器之一，在与孙悟空交战时使用。'}, {'51': '哪吒太子的六般兵器之一，与兕怪交战时被圈子套去。'}, {'61': '哪吒的法宝，挂牛角上吹真火焚烧牛魔王。'}]",[],西游记
西游记_物品_火马_0,火马,物品,"[{'51': '火德星君的火具之一，放火时被兕怪的圈子套去。'}, {'52': '火德星君的火部器物，被用于放火。'}]",[],西游记
西游记_物品_火鸦_0,火鸦,物品,[{'51': '火德星君的火具之一，放火时被兕怪的圈子套去。'}],[],西游记
西游记_物品_火鼠_0,火鼠,物品,[{'51': '火德星君的火具之一，放火时被兕怪的圈子套去。'}],[],西游记
西游记_物品_火龙_0,火龙,物品,"[{'51': '火德星君的火具之一，放火时被兕怪的圈子套去。'}, {'52': '火德星君的火部器物，被孙悟空骑乘并用于放火。'}]",[],西游记
西游记_物品_灵芝菜_0,灵芝菜,物品,[{'85': '王母娘娘的灵芝，猪八戒自述中曾吃过的仙品。'}],[],西游记
西游记_物品_点钢枪_0,点钢枪,物品,"[{'50': '独角兕大王使用的兵器，长丈二。'}, {'52': '兕大王的兵器，如蟒头，与金箍棒对战。'}]",长枪,西游记
西游记_物品_照妖镜_0,照妖镜,物品,[{'39': '文殊菩萨袖中的宝镜，能照出妖怪原身，照出狮猁王原是青毛狮子。'}],[],西游记
西游记_物品_照妖镜_1,照妖镜,物品,"[{'6': '托塔李天王所持，住立空中照耀，防止妖猴逃窜，能照出隐身法。'}, {'58': '托塔李天王的法宝，可照出妖怪真身，但未能分辨真假孙悟空。'}, {'61': '托塔李天王的法宝，能照住牛魔王本象使其无法腾挪。'}]",[],西游记
西游记_物品_牌位香炉_0,牌位香炉,物品,[{'83': '妖精洞中供养的牌位和香炉，上书“尊父李天王之位”“尊兄哪吒三太子位”，被孙悟空拿作告御状的证见。'}],[],西游记
西游记_物品_牒文_0,牒文,物品,[{'101': '龙王所写文书，差夜叉投往洪州城隍土地处，要取秀才魂魄。'}],[],西游记
西游记_物品_牙牌_0,牙牌,物品,[{'70': '有来有去腰间镶金的牙牌，上面刻着他的身份信息。孙悟空解下带在腰间。'}],[],西游记
西游记_物品_牙笏_0,牙笏,物品,[{'10': '崔珪手擎之物，凝祥霭。'}],[],西游记
西游记_物品_牛耳尖刀_0,牛耳尖刀,物品,[{'14': '孙悟空用毫毛变化而成，用于剥虎皮。'}],[],西游记
西游记_物品_牛耳短刀_0,牛耳短刀,物品,[{'46': '剖腹用的短刀，刽子手用它割开孙行者和鹿力大仙的肚皮。'}],[],西游记
西游记_物品_牛耳短刀_1,牛耳短刀,物品,[{'79': '国王命当驾官取来的刀，假唐僧用来剖开胸腹展示心肝。'}],[],西游记
西游记_物品_犀牛角_0,犀牛角,物品,[{'92': '犀牛精头上的角，被锯下后进贡玉帝或留作镇库。'}],[],西游记
西游记_物品_狼牙棒_0,狼牙棒,物品,[{'56': '强盗使用的武器，为首两个大汉中一人执着狼牙棒。'}],[],西游记
西游记_物品_狼牙棒_1,狼牙棒,物品,"[{'65': '黄眉老佛的兵器，短软狼牙棒，用于战斗。'}, {'66': '黄眉大王的兵器，原是弥勒佛的敲磬槌儿，短软轻便。'}]",[],西游记
西游记_物品_玉塵_0,玉塵,物品,"[{'25': '镇元仙手持的拂尘类武器，用于左遮右挡迎战孙悟空等人的兵器。'}, {'26': '镇元大仙使用的武器，仅凭此物就能抵挡孙悟空师兄弟的三般兵器。'}]",塵尾,西游记
西游记_物品_玉塵_1,玉塵,物品,[{'98': '金顶大仙手摇的玉柄拂尘。大仙身披锦衣，手摇玉塵。'}],[],西游记
西游记_物品_玉宝_0,玉宝,物品,[{'29': '宝象国国王的玉印，用于在通关文牒上盖印花押。'}],[],西游记
西游记_物品_玉帝敕旨_0,玉帝敕旨,物品,[{'9': '玉皇大帝的圣旨，由金衣力士送达泾河水府，上面写明明日施雨的时辰和雨数，与袁守诚判断毫发不差。'}],[],西游记
西游记_物品_玉杯_0,玉杯,物品,[{'54': '女王奉酒时使用的玉制酒杯。'}],[],西游记
西游记_物品_玉液琼浆_0,玉液琼浆,物品,[{'5': '瑶池中造酒仙官等酿造的仙酒，大圣变出瞌睡虫使众人睡去后痛饮一番，后又偷回花果山与众猴办仙酒会。'}],[],西游记
西游记_物品_玉液琼浆_1,玉液琼浆,物品,[{'54': '宴席上的美酒，满斟玉液，连注琼浆。'}],[],西游记
西游记_物品_玉简_0,玉简,物品,"[{'44': '道士做法时手持的玉制简板。文本中正面高公擎玉简。'}, {'45': '虎力大仙披法衣后擎着的玉制笏板，用于拜祷。'}]",[],西游记
西游记_物品_玉簪儿_0,玉簪儿,物品,[{'21': '用来蘸取三花九子膏的玉制簪子。'}],[],西游记
西游记_物品_玛瑙_0,玛瑙,物品,[{'92': '玄英洞中搜出的宝物。'}],[],西游记
西游记_物品_玛瑙石小罐_0,玛瑙石小罐,物品,[{'21': '盛放三花九子膏的容器。'}],[],西游记
西游记_物品_玻璃盏_0,玻璃盏,物品,[{'54': '宴席上所用的玻璃酒杯。'}],[],西游记
西游记_物品_玻璃盏_1,玻璃盏,物品,"[{'8': '沙悟净在蟠桃会上失手打碎的器具。'}, {'22': '王母蟠桃宴上的珍贵器物。卷帘将失手打破此物，因而被玉帝贬下凡间。'}, {'94': '沙僧在天庭时失手打破的玻璃盏，因此被贬下界。'}]",玉玻璃,西游记
西游记_物品_玻璃盘儿_0,玻璃盘儿,物品,[{'17': '凌虚子手中所持盘子，内盛两粒仙丹，盘底刻有“凌虚子制”四字。'}],[],西游记
西游记_物品_珊瑚_0,珊瑚,物品,[{'92': '玄英洞中搜出的宝物。'}],[],西游记
西游记_物品_珊瑚树_0,珊瑚树,物品,[{'4': '灵霄宝殿玛瑙瓶中插着的装饰，弯弯曲曲。'}],[],西游记
西游记_物品_珍珠_0,珍珠,物品,[{'92': '玄英洞中搜出的宝物。'}],[],西游记
西游记_物品_珍珠篏锦汗衫儿_0,珍珠篏锦汗衫儿,物品,[{'23': '妇人给八戒的汗衫，实为绳索所化。八戒穿上后被紧紧绷住，疼痛难禁。'}],[],西游记
西游记_物品_琉璃_0,琉璃,物品,"[{'36': '指琉璃灯盏。僧官讲述行脚僧不公之事时提到“常将琉璃把油倾”，即偷灯油。'}, {'81': '琉璃灯，悟空点起照明。'}]",[],西游记
西游记_物品_琉璃香灯_0,琉璃香灯,物品,[{'80': '寺内破损的琉璃香灯。'}],[],西游记
西游记_物品_琗琚_0,琗琚,物品,[{'92': '玄英洞中搜出的宝物，一种宝石。'}],[],西游记
西游记_物品_琥珀_0,琥珀,物品,[{'92': '玄英洞中搜出的宝物。'}],[],西游记
西游记_物品_琥珀锺_0,琥珀锺,物品,[{'54': '宴席上所用的琥珀酒杯。'}],[],西游记
西游记_物品_瑜伽经_0,瑜伽经,物品,[{'98': '佛经之一。第一次一百卷，第二次三十卷。'}],[],西游记
西游记_物品_瓦钵_0,瓦钵,物品,[{'53': '老婆婆借给孙悟空取落胎泉水的陶制钵头。'}],[],西游记
西游记_物品_甘雨_0,甘雨,物品,[{'69': '东海龙王敖广打的喷嚏和吐的涎津，化作甘霖。国王收集约三盏，用以下乌金丹。'}],[],西游记
西游记_物品_甘霖仙水_0,甘霖仙水,物品,[{'28': '大圣向四海龙王借来的仙水，用以洗青花果山。'}],[],西游记
西游记_物品_甘露_0,甘露,物品,"[{'15': '观音菩萨杨柳枝上的甘露，用于拂拭玉龙使其变化。'}, {'42': '净瓶中的水浆，能灭三昧真火，观音用以在孙悟空手心写迷字。'}, {'43': '观音菩萨净瓶中的圣水，配合杨柳枝使用。'}]",[],西游记
西游记_物品_生死簿_0,生死簿,物品,"[{'3': '幽冥界记录众生寿命的簿子，有十类簿子。孙悟空在魂字一千三百五十号上找到自己名字，并将猴属之类一概勾销。'}, {'10': '崔判官所掌之簿，记载天下万国国王天禄。太宗名下原注定贞观一十三年，崔判官添两画改为三十三年。'}, {'11': '阴司记录阳寿的簿子，崔判官曾为唐太宗查看。'}, {'58': '地府中记载生灵寿命的簿册，查无假行者之名。'}]",生死文簿,西游记
西游记_物品_生熟漆_0,生熟漆,物品,[{'25': '五庄观自收自晒的漆，用来裹住唐僧、猪八戒、沙和尚全身。'}],[],西游记
西游记_物品_甲胄_0,甲胄,物品,[{'2': '混世魔王的整套铠甲兵器，包括乌金盔、皂罗袍、黑铁甲、花褶靴和钢刀。'}],[],西游记
西游记_物品_画杆方天戟_0,画杆方天戟,物品,[{'3': '东海龙王献上的戟，重七千二百斤，孙悟空仍嫌轻。'}],[],西游记
西游记_物品_画杆方天戟_1,画杆方天戟,物品,"[{'76': '三魔的兵器，往大圣头上打来。'}, {'77': '大鹏金翅雕（三怪）的兵器，百样峥嵘。'}]",方天戟,西游记
西游记_物品_白玉匣子_0,白玉匣子,物品,[{'63': '盛放九叶灵芝草的白色玉匣，万圣宫主取出交给假驸马孙悟空。'}],[],西游记
西游记_物品_白玉圭_0,白玉圭,物品,"[{'37': '乌鸡国国王手持的玉质宝物，被全真拐走，后国王托梦留下作为表记，孙悟空将它放入红漆匣中交给太子。又称白玉圭。'}, {'38': '乌鸡国王的宝贝，也是国王给太子的表记。太子从袖中取出递给娘娘，娘娘认得是当时国王之宝，证实托梦之言。'}, {'40': '一块白玉做的笏板，太子拿出给国王执在手里。'}]",金厢白玉圭,西游记
西游记_物品_白玉盂_0,白玉盂,物品,[{'51': '黄河水伯盛水的器具，一盂即为一河之水，内盛半盂黄河水。'}],[],西游记
西游记_物品_白绫带_0,白绫带,物品,[{'11': '李翠莲用于悬梁自缢的白绫。'}],[],西游记
西游记_物品_白金_0,白金,物品,[{'94': '二十锭白金，国王赠予唐僧徒弟的盘缠，聊达亲礼。'}],[],西游记
西游记_物品_白银_0,白银,物品,[{'47': '货币。陈清许诺送唐僧白银一千两，后允送五百两。'}],[],西游记
西游记_物品_百草霜_0,百草霜,物品,[{'69': '即锅脐灰，刮下半盏碾细入药。行者称其能调百病。'}],[],西游记
西游记_物品_皂罗袍_0,皂罗袍,物品,[{'2': '混世魔王所穿的黑袍，迎风飘荡。'}],[],西游记
西游记_物品_皂雕旗_0,皂雕旗,物品,[{'33': '真武祖师的旗帜，哪吒借来在南天门展开，遮闭日月星辰，使天地黑暗如装天。'}],[],西游记
西游记_物品_皇榜_0,皇榜,物品,[{'68': '朱紫国王张贴的招医榜文，写明若有精医药者治好国王病愿分社稷。被孙悟空揭下并揣入猪八戒怀中。'}],[],西游记
西游记_物品_盘缠_0,盘缠,物品,[{'101': '陈光蕊留给母亲张氏的银两，后玄奘又给婆婆盘缠。'}],[],西游记
西游记_物品_真人头_0,真人头,物品,[{'86': '妖怪从剥皮亭挑选的新鲜人头，清理后抛出，被孙行者认作真唐僧头，师徒痛哭埋葬。'}],[],西游记
西游记_物品_瞌睡虫儿_0,瞌睡虫儿,物品,[{'25': '孙行者从增长天王处赢得的虫子，弹到人脸上可使人沉睡，用来对付清风明月。'}],[],西游记
西游记_物品_石匣_0,石匣,物品,"[{'14': '两界山山脚下的石匣，压着孙悟空五百余年，只露头手。'}, {'48': '六尺长的石匣，灵感大王用来将唐僧盖在宫后，以暂存不食。'}, {'49': '形似猪槽或石棺材，长六尺，位于水鼋之第宫后，灵感大王将唐僧盖在其中。'}]",石匣,西游记
西游记_物品_石卵_0,石卵,物品,[{'1': '仙石迸裂后产出的似圆球样大的石卵，见风化作石猴。'}],[],西游记
西游记_物品_石狮子_0,石狮子,物品,[{'25': '五庄观台西边的石狮子，孙行者将其变成自身模样投入油锅。'}],[],西游记
西游记_物品_石狮子_1,石狮子,物品,[{'36': '宝林寺方丈门外的一尊石雕狮子。行者举棍打了一下，打得粉乱麻碎，以此威吓僧众。'}],[],西游记
西游记_物品_石盆_0,石盆,物品,[{'2': '水帘洞中的家火，被混世魔王抢去，后由众猴搬回。'}],[],西游记
西游记_物品_石碑_0,石碑,物品,[{'22': '流沙河岸上的一通石碑，上有三个篆字“流沙河”及四行真字描述河水特性。唐僧师徒曾齐看碑文。'}],[],西游记
